,Канал: 0,Канал: 1
2074979,0.264,-2.324
2075121,0.313,-2.383
2075263,0.342,-2.402
2075405,0.264,-2.441
2075547,0.361,-2.471
2075689,0.371,-2.500
2075831,0.449,-2.529
2075973,0.420,-2.559
2076115,0.479,-2.598
2076257,0.518,-2.617
2076399,0.430,-2.646
2076541,0.400,-2.686
2076683,0.488,-2.744
2076825,0.449,-2.813
2076967,0.449,-2.861
2077109,0.498,-2.910
2077251,0.508,-2.939
2077393,0.449,-2.979
2077535,0.537,-2.979
2077677,0.596,-2.959
2077819,0.557,-2.920
2077961,0.586,-2.861
2078103,0.605,-2.715
2078245,0.615,-2.617
2078387,0.605,-2.520
2078529,0.576,-2.412
2078671,0.586,-2.305
2078813,0.527,-2.207
2078955,0.576,-2.100
2079097,0.635,-2.002
2079239,0.586,-1.885
2079381,0.498,-1.768
2079523,0.527,-1.641
2079665,0.596,-1.494
2079807,0.586,-1.357
2079949,0.635,-1.221
2080091,0.586,-1.035
2080233,0.518,-0.869
2080375,0.527,-0.703
2080517,0.527,-0.547
2080659,0.576,-0.439
2080801,0.615,-0.283
2080943,0.391,-0.146
2081085,0.469,-0.010
2081227,0.527,0.117
2081369,0.518,0.254
2081511,0.518,0.391
2081653,0.400,0.537
2081795,0.391,0.654
2081937,0.439,0.781
2082079,0.361,0.879
2082221,0.391,0.986
2082363,0.293,1.074
2082505,0.186,1.162
2082647,0.244,1.260
2082789,0.146,1.328
2082931,0.156,1.416
2083073,-0.010,1.504
2083215,-0.107,1.592
2083357,-0.166,1.660
2083499,-0.137,1.729
2083641,-0.088,1.777
2083783,-0.205,1.865
2083925,-0.186,1.924
2084067,-0.234,1.992
2084209,-0.273,2.070
2084351,-0.381,2.119
2084493,-0.420,2.188
2084635,-0.234,2.217
2084777,-0.420,2.256
2084919,-0.410,2.305
2085061,-0.537,2.334
2085203,-0.508,2.383
2085345,-0.498,2.402
2085487,-0.498,2.441
2085629,-0.430,2.471
2085771,-0.596,2.490
2085913,-0.449,2.529
2086055,-0.527,2.529
2086197,-0.537,2.588
2086339,-0.576,2.607
2086481,-0.684,2.656
2086623,-0.537,2.725
2086765,-0.645,2.773
2086907,-0.645,2.832
2087049,-0.645,2.881
2087191,-0.713,2.920
2087333,-0.693,2.949
2087475,-0.703,2.959
2087617,-0.742,2.939
2087759,-0.771,2.910
2087901,-0.723,2.852
2088043,-0.664,2.705
2088185,-0.684,2.598
2088327,-0.801,2.510
2088469,-0.791,2.422
2088611,-0.703,2.314
2088753,-0.684,2.217
2088895,-0.713,2.109
2089037,-0.615,2.012
2089179,-0.742,1.904
2089321,-0.742,1.787
2089463,-0.811,1.660
2089605,-0.664,1.523
2089747,-0.723,1.387
2089889,-0.674,1.230
2090031,-0.723,1.064
2090173,-0.713,0.908
2090315,-0.811,0.732
2090457,-0.703,0.576
2090599,-0.605,0.449
2090741,-0.713,0.313
2090883,-0.732,0.166
2091025,-0.654,0.039
2091167,-0.684,-0.088
2091309,-0.635,-0.225
2091451,-0.723,-0.371
2091593,-0.527,-0.498
2091735,-0.576,-0.605
2091877,-0.518,-0.732
2092019,-0.596,-0.850
2092161,-0.566,-0.977
2092303,-0.439,-1.064
2092445,-0.293,-1.172
2092587,-0.313,-1.260
2092729,-0.420,-1.318
2092871,-0.303,-1.416
2093013,-0.234,-1.484
2093155,-0.176,-1.563
2093297,-0.146,-1.631
2093439,-0.059,-1.689
2093581,-0.020,-1.768
2093723,0.020,-1.826
2093865,0.078,-1.895
2094007,0.068,-1.973
2094149,0.127,-2.031
2094291,0.068,-2.100
2094433,0.127,-2.168
2094575,0.107,-2.217
2094717,0.146,-2.246
2094859,0.215,-2.305
2095001,0.195,-2.314
2095143,0.234,-2.383
2095285,0.195,-2.402
2095427,0.430,-2.441
2095569,0.313,-2.471
2095711,0.303,-2.520
2095853,0.273,-2.529
2095995,0.400,-2.559
2096137,0.430,-2.588
2096279,0.430,-2.617
2096421,0.479,-2.666
2096563,0.361,-2.715
2096705,0.459,-2.764
2096847,0.449,-2.813
2096989,0.391,-2.881
2097131,0.518,-2.930
2097274,0.498,-2.979
2097416,0.469,-2.998
2097558,0.518,-2.998
2097700,0.527,-2.979
2097842,0.488,-2.930
2097984,0.566,-2.871
2098126,0.596,-2.734
2098268,0.625,-2.617
2098410,0.684,-2.510
2098552,0.596,-2.412
2098694,0.693,-2.324
2098836,0.488,-2.197
2098978,0.576,-2.100
2099120,0.605,-1.992
2099262,0.586,-1.895
2099404,0.635,-1.768
2099546,0.537,-1.650
2099688,0.586,-1.504
2099830,0.566,-1.348
2099972,0.479,-1.191
2100114,0.576,-1.025
2100256,0.488,-0.859
2100398,0.557,-0.723
2100540,0.615,-0.576
2100682,0.537,-0.420
2100824,0.547,-0.273
2100966,0.420,-0.137
2101108,0.547,-0.010
2101250,0.430,0.127
2101392,0.479,0.264
2101534,0.586,0.420
2101676,0.400,0.527
2101818,0.439,0.654
2101960,0.430,0.781
2102102,0.361,0.869
2102244,0.293,0.977
2102386,0.293,1.084
2102528,0.156,1.172
2102670,0.176,1.260
2102812,0.107,1.357
2102954,0.088,1.426
2103096,-0.020,1.514
2103238,-0.117,1.582
2103380,-0.068,1.660
2103522,-0.049,1.719
2103664,-0.186,1.797
2103806,-0.234,1.865
2103948,-0.225,1.924
2104090,-0.293,1.992
2104232,-0.391,2.051
2104374,-0.322,2.129
2104516,-0.361,2.178
2104658,-0.449,2.227
2104800,-0.361,2.256
2104942,-0.322,2.305
2105084,-0.537,2.344
2105226,-0.576,2.383
2105368,-0.459,2.402
2105510,-0.469,2.441
2105652,-0.420,2.471
2105794,-0.439,2.490
2105936,-0.557,2.520
2106078,-0.527,2.559
2106220,-0.566,2.598
2106362,-0.596,2.627
2106504,-0.527,2.656
2106646,-0.615,2.744
2106788,-0.664,2.793
2106930,-0.586,2.842
2107072,-0.684,2.920
2107214,-0.732,2.949
2107356,-0.635,2.979
2107498,-0.723,2.988
2107640,-0.752,2.959
2107782,-0.801,2.920
2107924,-0.830,2.871
2108066,-0.811,2.705
2108208,-0.713,2.607
2108350,-0.742,2.520
2108492,-0.732,2.412
2108634,-0.771,2.334
2108776,-0.742,2.217
2108918,-0.801,2.109
2109060,-0.762,2.012
2109202,-0.635,1.885
2109344,-0.723,1.787
2109486,-0.723,1.660
2109628,-0.791,1.523
2109770,-0.674,1.387
2109912,-0.771,1.230
2110054,-0.840,1.064
2110196,-0.684,0.898
2110338,-0.713,0.732
2110480,-0.645,0.576
2110622,-0.645,0.439
2110764,-0.781,0.303
2110906,-0.801,0.166
2111048,-0.752,0.029
2111190,-0.664,-0.107
2111332,-0.703,-0.225
2111474,-0.586,-0.371
2111616,-0.713,-0.508
2111758,-0.596,-0.625
2111900,-0.635,-0.742
2112042,-0.645,-0.859
2112184,-0.547,-0.977
2112326,-0.508,-1.074
2112468,-0.469,-1.172
2112610,-0.342,-1.260
2112752,-0.293,-1.328
2112894,-0.352,-1.426
2113036,-0.186,-1.494
2113178,-0.156,-1.563
2113320,-0.186,-1.650
2113462,-0.020,-1.699
2113604,-0.078,-1.777
2113746,-0.049,-1.836
2113888,0.068,-1.904
2114030,0.166,-1.963
2114172,0.088,-2.041
2114314,0.068,-2.109
2114456,0.137,-2.168
2114598,0.264,-2.227
2114740,0.332,-2.266
2114882,0.244,-2.295
2115024,0.254,-2.354
2115166,0.293,-2.373
2115308,0.371,-2.422
2115450,0.322,-2.451
2115592,0.361,-2.480
2115734,0.352,-2.510
2115876,0.430,-2.539
2116018,0.313,-2.578
2116160,0.381,-2.598
2116302,0.479,-2.627
2116444,0.439,-2.676
2116586,0.352,-2.725
2116728,0.361,-2.773
2116870,0.527,-2.842
2117012,0.469,-2.891
2117154,0.488,-2.959
2117296,0.430,-2.998
2117438,0.498,-2.998
2117580,0.527,-3.008
2117722,0.479,-2.988
2117864,0.645,-2.939
2118006,0.693,-2.871
2118148,0.488,-2.715
2118290,0.537,-2.617
2118432,0.615,-2.510
2118574,0.615,-2.432
2118716,0.654,-2.305
2118858,0.596,-2.207
2119000,0.713,-2.100
2119142,0.586,-1.982
2119284,0.615,-1.865
2119426,0.547,-1.758
2119568,0.586,-1.621
2119710,0.586,-1.494
2119852,0.566,-1.338
2119994,0.586,-1.172
2120136,0.596,-1.035
2120278,0.557,-0.850
2120420,0.488,-0.693
2120562,0.518,-0.547
2120704,0.518,-0.410
2120846,0.645,-0.273
2120988,0.449,-0.127
2121130,0.439,0.000
2121272,0.430,0.146
2121414,0.430,0.273
2121556,0.469,0.410
2121698,0.566,0.527
2121840,0.410,0.674
2121982,0.381,0.791
2122124,0.332,0.879
2122266,0.293,0.986
2122408,0.234,1.074
2122550,0.146,1.162
2122692,0.293,1.270
2122834,0.107,1.348
2122976,-0.029,1.436
2123118,0.020,1.523
2123260,-0.117,1.602
2123402,-0.215,1.660
2123544,-0.127,1.729
2123686,-0.127,1.797
2123828,-0.166,1.865
2123970,-0.264,1.924
2124112,-0.273,1.992
2124254,-0.400,2.070
2124396,-0.322,2.119
2124538,-0.371,2.178
2124680,-0.361,2.227
2124822,-0.430,2.266
2124964,-0.420,2.314
2125107,-0.488,2.344
2125249,-0.449,2.373
2125391,-0.547,2.412
2125533,-0.508,2.451
2125675,-0.566,2.471
2125817,-0.596,2.510
2125959,-0.576,2.529
2126101,-0.664,2.568
2126243,-0.615,2.598
2126385,-0.547,2.637
2126527,-0.615,2.676
2126669,-0.527,2.744
2126811,-0.674,2.793
2126953,-0.605,2.842
2127095,-0.674,2.910
2127237,-0.586,2.949
2127379,-0.674,2.979
2127521,-0.781,2.969
2127663,-0.645,2.969
2127805,-0.693,2.920
2127947,-0.566,2.852
2128089,-0.684,2.705
2128231,-0.889,2.598
2128373,-0.723,2.510
2128515,-0.732,2.402
2128657,-0.713,2.305
2128799,-0.752,2.197
2128941,-0.732,2.129
2129083,-0.742,1.982
2129225,-0.771,1.885
2129367,-0.723,1.777
2129509,-0.654,1.650
2129651,-0.703,1.514
2129793,-0.742,1.357
2129935,-0.615,1.211
2130077,-0.752,1.055
2130219,-0.732,0.889
2130361,-0.713,0.723
2130503,-0.723,0.576
2130645,-0.693,0.430
2130787,-0.713,0.293
2130929,-0.693,0.146
2131071,-0.703,0.020
2131213,-0.684,-0.127
2131355,-0.654,-0.244
2131497,-0.742,-0.381
2131639,-0.576,-0.518
2131781,-0.615,-0.625
2131923,-0.664,-0.752
2132065,-0.596,-0.859
2132207,-0.635,-0.967
2132349,-0.488,-1.094
2132491,-0.576,-1.172
2132633,-0.352,-1.260
2132775,-0.322,-1.328
2132917,-0.225,-1.416
2133059,-0.254,-1.494
2133201,-0.166,-1.572
2133343,-0.225,-1.650
2133485,-0.117,-1.709
2133627,-0.088,-1.787
2133769,0.088,-1.836
2133911,0.078,-1.914
2134053,-0.068,-1.992
2134195,0.137,-2.041
2134337,0.176,-2.129
2134479,0.107,-2.178
2134621,0.166,-2.227
2134763,0.254,-2.275
2134905,0.322,-2.305
2135047,0.215,-2.344
2135189,0.244,-2.383
2135331,0.273,-2.422
2135473,0.332,-2.451
2135615,0.361,-2.480
2135757,0.352,-2.520
2135899,0.391,-2.549
2136041,0.439,-2.588
2136183,0.400,-2.607
2136325,0.469,-2.637
2136467,0.361,-2.676
2136609,0.479,-2.705
2136751,0.449,-2.773
2136893,0.430,-2.842
2137035,0.410,-2.871
2137177,0.518,-2.939
2137319,0.518,-2.969
2137461,0.566,-2.988
2137603,0.557,-2.979
2137745,0.566,-2.959
2137887,0.605,-2.910
2138029,0.527,-2.842
2138171,0.586,-2.705
2138313,0.586,-2.588
2138455,0.557,-2.490
2138597,0.596,-2.393
2138739,0.527,-2.295
2138881,0.576,-2.188
2139023,0.596,-2.070
2139165,0.566,-1.982
2139307,0.615,-1.855
2139449,0.557,-1.748
2139591,0.498,-1.621
2139733,0.576,-1.465
2139875,0.566,-1.338
2140017,0.498,-1.172
2140159,0.566,-1.006
2140301,0.557,-0.850
2140443,0.527,-0.693
2140585,0.518,-0.537
2140727,0.498,-0.400
2140869,0.576,-0.254
2141011,0.479,-0.117
2141153,0.625,0.020
2141295,0.566,0.146
2141437,0.439,0.283
2141579,0.537,0.430
2141721,0.381,0.537
2141863,0.381,0.674
2142005,0.391,0.781
2142147,0.264,0.898
2142289,0.322,0.996
2142431,0.283,1.084
2142573,0.313,1.191
2142715,0.127,1.279
2142857,0.020,1.348
2142999,0.010,1.426
2143141,0.000,1.533
2143283,-0.049,1.582
2143425,-0.088,1.660
2143567,-0.137,1.729
2143709,-0.313,1.797
2143851,-0.205,1.865
2143993,-0.264,1.924
2144135,-0.264,2.002
2144277,-0.244,2.070
2144419,-0.391,2.129
2144561,-0.391,2.188
2144703,-0.371,2.217
2144845,-0.352,2.256
2144987,-0.469,2.295
2145129,-0.371,2.334
2145271,-0.488,2.373
2145413,-0.596,2.412
2145555,-0.557,2.441
2145697,-0.547,2.471
2145839,-0.596,2.490
2145981,-0.566,2.539
2146123,-0.586,2.549
2146265,-0.557,2.588
2146407,-0.596,2.627
2146549,-0.635,2.666
2146691,-0.635,2.725
2146833,-0.732,2.773
2146975,-0.576,2.832
2147117,-0.713,2.871
2147259,-0.684,2.920
2147401,-0.654,2.949
2147543,-0.635,2.959
2147685,-0.713,2.930
2147827,-0.664,2.900
2147969,-0.674,2.842
2148111,-0.771,2.705
2148253,-0.723,2.598
2148395,-0.752,2.500
2148537,-0.752,2.412
2148679,-0.742,2.314
2148821,-0.791,2.197
2148963,-0.654,2.109
2149105,-0.713,1.992
2149247,-0.781,1.895
2149389,-0.771,1.758
2149531,-0.762,1.641
2149673,-0.723,1.523
2149815,-0.664,1.357
2149957,-0.703,1.211
2150099,-0.713,1.055
2150241,-0.762,0.879
2150383,-0.771,0.723
2150525,-0.674,0.566
2150667,-0.693,0.420
2150809,-0.654,0.283
2150951,-0.645,0.156
2151093,-0.771,0.010
2151235,-0.723,-0.117
2151377,-0.762,-0.254
2151519,-0.586,-0.391
2151661,-0.586,-0.508
2151803,-0.625,-0.635
2151945,-0.684,-0.771
2152087,-0.498,-0.869
2152229,-0.498,-0.996
2152371,-0.547,-1.084
2152513,-0.488,-1.172
2152655,-0.322,-1.260
2152798,-0.332,-1.357
2152940,-0.322,-1.426
2153082,-0.186,-1.494
2153224,-0.156,-1.572
2153366,-0.088,-1.650
2153508,-0.195,-1.719
2153650,-0.049,-1.777
2153792,0.029,-1.846
2153934,-0.039,-1.904
2154076,0.049,-1.982
2154218,0.098,-2.061
2154360,0.098,-2.100
2154502,0.166,-2.158
2154644,0.117,-2.227
2154786,0.205,-2.275
2154928,0.273,-2.305
2155070,0.186,-2.354
2155212,0.205,-2.383
2155354,0.273,-2.422
2155496,0.352,-2.441
2155638,0.381,-2.471
2155780,0.361,-2.510
2155922,0.352,-2.539
2156064,0.410,-2.578
2156206,0.273,-2.617
2156348,0.371,-2.627
2156490,0.381,-2.656
2156632,0.449,-2.695
2156774,0.508,-2.764
2156916,0.469,-2.803
2157058,0.508,-2.881
2157200,0.527,-2.920
2157342,0.488,-2.959
2157484,0.557,-2.969
2157626,0.625,-2.969
2157768,0.527,-2.939
2157910,0.635,-2.910
2158052,0.596,-2.842
2158194,0.596,-2.686
2158336,0.586,-2.578
2158478,0.625,-2.500
2158620,0.605,-2.402
2158762,0.576,-2.295
2158904,0.576,-2.178
2159046,0.605,-2.080
2159188,0.645,-1.963
2159330,0.518,-1.855
2159472,0.576,-1.738
2159614,0.537,-1.611
2159756,0.596,-1.465
2159898,0.605,-1.318
2160040,0.654,-1.152
2160182,0.498,-1.006
2160324,0.498,-0.830
2160466,0.576,-0.674
2160608,0.488,-0.537
2160750,0.557,-0.400
2160892,0.508,-0.244
2161034,0.410,-0.127
2161176,0.449,0.010
2161318,0.469,0.156
2161460,0.391,0.293
2161602,0.420,0.439
2161744,0.527,0.557
2161886,0.352,0.674
2162028,0.430,0.791
2162170,0.303,0.908
2162312,0.195,0.996
2162454,0.293,1.104
2162596,0.127,1.182
2162738,0.107,1.279
2162880,0.137,1.357
2163022,0.039,1.436
2163164,-0.049,1.514
2163306,0.029,1.582
2163448,-0.098,1.660
2163590,-0.166,1.729
2163732,-0.186,1.807
2163874,-0.186,1.875
2164016,-0.234,1.934
2164158,-0.303,2.002
2164300,-0.293,2.080
2164442,-0.303,2.119
2164584,-0.420,2.188
2164726,-0.420,2.236
2164868,-0.420,2.275
2165010,-0.498,2.305
2165152,-0.488,2.344
2165294,-0.508,2.383
2165436,-0.439,2.412
2165578,-0.586,2.432
2165720,-0.488,2.461
2165862,-0.547,2.490
2166004,-0.518,2.539
2166146,-0.488,2.549
2166288,-0.635,2.588
2166430,-0.635,2.617
2166572,-0.605,2.666
2166714,-0.566,2.715
2166856,-0.635,2.773
2166998,-0.723,2.822
2167140,-0.742,2.881
2167282,-0.547,2.930
2167424,-0.674,2.949
2167566,-0.762,2.939
2167708,-0.723,2.939
2167850,-0.654,2.881
2167992,-0.811,2.832
2168134,-0.713,2.695
2168276,-0.713,2.588
2168418,-0.752,2.490
2168560,-0.781,2.402
2168702,-0.625,2.285
2168844,-0.684,2.188
2168986,-0.801,2.090
2169128,-0.820,1.973
2169270,-0.684,1.885
2169412,-0.791,1.748
2169554,-0.703,1.641
2169696,-0.811,1.504
2169838,-0.752,1.357
2169980,-0.820,1.182
2170122,-0.654,1.035
2170264,-0.752,0.869
2170406,-0.684,0.713
2170548,-0.732,0.566
2170690,-0.605,0.420
2170832,-0.703,0.273
2170974,-0.742,0.137
2171116,-0.693,0.010
2171258,-0.664,-0.127
2171400,-0.654,-0.254
2171542,-0.674,-0.371
2171684,-0.615,-0.508
2171826,-0.586,-0.645
2171968,-0.479,-0.762
2172110,-0.596,-0.879
2172252,-0.566,-0.996
2172394,-0.449,-1.074
2172536,-0.566,-1.172
2172678,-0.361,-1.260
2172820,-0.371,-1.357
2172962,-0.273,-1.436
2173104,-0.137,-1.514
2173246,-0.068,-1.572
2173388,-0.078,-1.631
2173530,-0.117,-1.719
2173672,-0.049,-1.777
2173814,-0.010,-1.846
2173956,-0.020,-1.924
2174098,0.098,-1.982
2174240,0.039,-2.061
2174382,0.059,-2.129
2174524,0.117,-2.178
2174666,0.234,-2.217
2174808,0.225,-2.256
2174950,0.146,-2.305
2175092,0.303,-2.344
2175234,0.322,-2.393
2175376,0.342,-2.422
2175518,0.371,-2.451
2175660,0.430,-2.480
2175802,0.479,-2.510
2175944,0.352,-2.549
2176086,0.439,-2.568
2176228,0.449,-2.588
2176370,0.430,-2.637
2176512,0.381,-2.676
2176654,0.449,-2.715
2176796,0.479,-2.744
2176938,0.352,-2.832
2177080,0.479,-2.881
2177222,0.391,-2.920
2177364,0.547,-2.969
2177506,0.508,-2.979
2177648,0.400,-2.969
2177790,0.479,-2.949
2177932,0.576,-2.910
2178074,0.557,-2.842
2178216,0.547,-2.676
2178358,0.586,-2.578
2178500,0.566,-2.490
2178642,0.625,-2.383
2178784,0.615,-2.275
2178926,0.566,-2.168
2179068,0.488,-2.070
2179210,0.625,-1.953
2179352,0.596,-1.855
2179494,0.586,-1.729
2179636,0.605,-1.602
2179778,0.518,-1.455
2179920,0.488,-1.309
2180062,0.576,-1.162
2180204,0.596,-0.986
2180346,0.547,-0.820
2180488,0.596,-0.674
2180631,0.508,-0.518
2180773,0.625,-0.391
2180915,0.547,-0.234
2181057,0.508,-0.098
2181199,0.508,0.029
2181341,0.439,0.186
2181483,0.508,0.303
2181625,0.459,0.439
2181767,0.430,0.557
2181909,0.371,0.684
2182051,0.313,0.801
2182193,0.449,0.908
2182335,0.225,1.016
2182477,0.273,1.104
2182619,0.273,1.182
2182761,0.146,1.289
2182903,0.156,1.377
2183045,0.078,1.445
2183187,0.039,1.533
2183329,0.029,1.602
2183471,-0.107,1.670
2183613,-0.029,1.729
2183755,-0.234,1.797
2183897,-0.166,1.875
2184039,-0.205,1.943
2184181,-0.449,2.002
2184323,-0.371,2.080
2184465,-0.371,2.129
2184607,-0.273,2.197
2184749,-0.361,2.227
2184891,-0.430,2.266
2185033,-0.439,2.305
2185175,-0.449,2.344
2185317,-0.469,2.373
2185459,-0.518,2.412
2185601,-0.576,2.441
2185743,-0.518,2.480
2185885,-0.566,2.500
2186027,-0.576,2.529
2186169,-0.566,2.549
2186311,-0.625,2.588
2186453,-0.557,2.627
2186595,-0.557,2.676
2186737,-0.625,2.734
2186879,-0.586,2.783
2187021,-0.723,2.842
2187163,-0.732,2.900
2187305,-0.752,2.930
2187447,-0.732,2.959
2187589,-0.693,2.969
2187731,-0.615,2.949
2187873,-0.811,2.900
2188015,-0.762,2.842
2188157,-0.674,2.695
2188299,-0.879,2.578
2188441,-0.713,2.490
2188583,-0.811,2.393
2188725,-0.811,2.305
2188867,-0.693,2.197
2189009,-0.732,2.090
2189151,-0.723,1.992
2189293,-0.703,1.875
2189435,-0.752,1.758
2189577,-0.713,1.631
2189719,-0.752,1.484
2189861,-0.879,1.348
2190003,-0.684,1.211
2190145,-0.771,1.016
2190287,-0.693,0.859
2190429,-0.752,0.693
2190571,-0.645,0.557
2190713,-0.713,0.400
2190855,-0.713,0.273
2190997,-0.723,0.137
2191139,-0.752,-0.010
2191281,-0.566,-0.127
2191423,-0.674,-0.264
2191565,-0.635,-0.391
2191707,-0.488,-0.537
2191849,-0.625,-0.645
2191991,-0.693,-0.771
2192133,-0.547,-0.889
2192275,-0.547,-1.016
2192417,-0.449,-1.104
2192559,-0.352,-1.201
2192701,-0.371,-1.270
2192843,-0.264,-1.357
2192985,-0.215,-1.426
2193127,-0.166,-1.523
2193269,-0.205,-1.592
2193411,-0.146,-1.660
2193553,-0.078,-1.729
2193695,0.049,-1.787
2193837,-0.068,-1.855
2193979,0.000,-1.934
2194121,0.137,-1.992
2194263,0.127,-2.070
2194405,0.215,-2.139
2194547,0.186,-2.188
2194689,0.313,-2.236
2194831,0.176,-2.285
2194973,0.225,-2.314
2195115,0.205,-2.363
2195257,0.332,-2.412
2195399,0.332,-2.422
2195541,0.313,-2.451
2195683,0.371,-2.490
2195825,0.400,-2.529
2195967,0.283,-2.539
2196109,0.283,-2.578
2196251,0.449,-2.607
2196393,0.342,-2.637
2196535,0.449,-2.676
2196677,0.498,-2.734
2196819,0.469,-2.783
2196961,0.371,-2.842
2197103,0.547,-2.910
2197245,0.479,-2.959
2197387,0.557,-2.988
2197529,0.518,-3.018
2197671,0.479,-2.998
2197813,0.527,-2.959
2197955,0.576,-2.920
2198097,0.498,-2.832
2198239,0.566,-2.686
2198381,0.566,-2.578
2198523,0.625,-2.480
2198665,0.469,-2.373
2198807,0.518,-2.285
2198949,0.586,-2.158
2199091,0.664,-2.070
2199233,0.547,-1.973
2199375,0.596,-1.855
2199517,0.576,-1.719
2199659,0.615,-1.602
2199801,0.469,-1.445
2199943,0.615,-1.299
2200085,0.518,-1.152
2200227,0.537,-0.986
2200369,0.449,-0.811
2200511,0.547,-0.654
2200653,0.479,-0.498
2200795,0.547,-0.352
2200937,0.566,-0.234
2201079,0.420,-0.088
2201221,0.439,0.049
2201363,0.410,0.186
2201505,0.557,0.313
2201647,0.469,0.469
2201789,0.488,0.557
2201931,0.313,0.703
2202073,0.332,0.811
2202215,0.391,0.928
2202357,0.361,1.035
2202499,0.146,1.123
2202641,0.176,1.191
2202783,0.166,1.289
2202925,0.068,1.387
2203067,0.039,1.465
2203209,-0.010,1.543
2203351,0.029,1.611
2203493,-0.107,1.680
2203635,-0.078,1.758
2203777,-0.137,1.826
2203919,-0.264,1.895
2204061,-0.244,1.943
2204203,-0.186,2.021
2204345,-0.352,2.080
2204487,-0.410,2.148
2204629,-0.322,2.197
2204771,-0.400,2.236
2204913,-0.293,2.275
2205055,-0.342,2.324
2205197,-0.566,2.354
2205339,-0.430,2.402
2205481,-0.527,2.432
2205623,-0.605,2.461
2205765,-0.566,2.480
2205907,-0.566,2.520
2206049,-0.576,2.529
2206191,-0.576,2.559
2206333,-0.625,2.588
2206475,-0.605,2.627
2206617,-0.742,2.695
2206759,-0.645,2.754
2206901,-0.625,2.803
2207043,-0.654,2.861
2207185,-0.713,2.910
2207327,-0.713,2.959
2207469,-0.723,2.959
2207611,-0.713,2.979
2207753,-0.713,2.949
2207895,-0.762,2.910
2208037,-0.684,2.822
2208179,-0.732,2.686
2208321,-0.781,2.588
2208464,-0.840,2.480
2208606,-0.801,2.393
2208748,-0.732,2.295
2208890,-0.742,2.188
2209032,-0.723,2.070
2209174,-0.732,1.963
2209316,-0.781,1.875
2209458,-0.732,1.748
2209600,-0.693,1.621
2209742,-0.781,1.494
2209884,-0.713,1.348
2210026,-0.791,1.182
2210168,-0.732,1.016
2210310,-0.664,0.850
2210452,-0.684,0.684
2210594,-0.674,0.537
2210736,-0.732,0.381
2210878,-0.762,0.254
2211020,-0.703,0.117
2211162,-0.625,-0.020
2211304,-0.654,-0.156
2211446,-0.586,-0.283
2211588,-0.742,-0.410
2211730,-0.693,-0.547
2211872,-0.527,-0.654
2212014,-0.527,-0.771
2212156,-0.605,-0.898
2212298,-0.576,-1.006
2212440,-0.459,-1.104
2212582,-0.400,-1.221
2212724,-0.391,-1.279
2212866,-0.293,-1.357
2213008,-0.273,-1.455
2213150,-0.225,-1.523
2213292,-0.049,-1.592
2213434,-0.088,-1.680
2213576,0.020,-1.729
2213718,-0.059,-1.807
2213860,-0.020,-1.855
2214002,-0.049,-1.934
2214144,0.186,-2.002
2214286,0.127,-2.061
2214428,0.078,-2.139
2214570,0.176,-2.197
2214712,0.244,-2.236
2214854,0.205,-2.275
2214996,0.186,-2.314
2215138,0.283,-2.363
2215280,0.225,-2.402
2215422,0.400,-2.422
2215564,0.332,-2.471
2215706,0.342,-2.500
2215848,0.352,-2.520
2215990,0.293,-2.549
2216132,0.361,-2.588
2216274,0.342,-2.607
2216416,0.469,-2.646
2216558,0.273,-2.676
2216700,0.371,-2.725
2216842,0.371,-2.773
2216984,0.508,-2.832
2217126,0.459,-2.881
2217268,0.508,-2.930
2217410,0.469,-2.969
2217552,0.566,-2.988
2217694,0.576,-2.988
2217836,0.547,-2.949
2217978,0.508,-2.900
2218120,0.586,-2.793
2218262,0.615,-2.666
2218404,0.508,-2.568
2218546,0.566,-2.471
2218688,0.527,-2.363
2218830,0.527,-2.266
2218972,0.605,-2.168
2219114,0.537,-2.051
2219256,0.547,-1.943
2219398,0.508,-1.826
2219540,0.557,-1.709
2219682,0.527,-1.582
2219824,0.645,-1.465
2219966,0.547,-1.299
2220108,0.508,-1.123
2220250,0.439,-0.967
2220392,0.586,-0.801
2220534,0.527,-0.635
2220676,0.537,-0.498
2220818,0.391,-0.352
2220960,0.508,-0.215
2221102,0.410,-0.078
2221244,0.566,0.059
2221386,0.449,0.186
2221528,0.488,0.322
2221670,0.420,0.469
2221812,0.498,0.586
2221954,0.439,0.713
2222096,0.342,0.820
2222238,0.352,0.938
2222380,0.313,1.006
2222522,0.205,1.123
2222664,0.244,1.221
2222806,0.186,1.289
2222948,0.098,1.377
2223090,0.098,1.475
2223232,-0.029,1.533
2223374,-0.117,1.611
2223516,-0.107,1.689
2223658,-0.156,1.758
2223800,-0.127,1.816
2223942,-0.283,1.875
2224084,-0.293,1.953
2224226,-0.293,2.021
2224368,-0.273,2.090
2224510,-0.371,2.158
2224652,-0.313,2.188
2224794,-0.439,2.246
2224936,-0.400,2.275
2225078,-0.361,2.314
2225220,-0.400,2.363
2225362,-0.459,2.393
2225504,-0.508,2.412
2225646,-0.479,2.451
2225788,-0.596,2.480
2225930,-0.459,2.490
2226072,-0.615,2.539
2226214,-0.596,2.549
2226356,-0.557,2.578
2226498,-0.674,2.637
2226640,-0.537,2.676
2226782,-0.664,2.725
2226924,-0.566,2.773
2227066,-0.586,2.822
2227208,-0.625,2.881
2227350,-0.703,2.920
