,Канал: 0,Канал: 1
1045000,-0.00976563,-1.23046875
1045250,0.02929688,-1.28906250
1045500,0.10742188,-1.32812500
1045750,0.13671875,-1.36718750
1046000,0.19531250,-1.39648438
1046250,0.21484375,-1.43554688
1046500,0.26367188,-1.47460938
1046750,0.32226563,-1.50390625
1047000,0.35156250,-1.53320313
1047250,0.35156250,-1.58203125
1047500,0.41015625,-1.64062500
1047750,0.47851563,-1.68945313
1048000,0.50781250,-1.70898438
1048250,0.50781250,-1.70898438
1048500,0.52734375,-1.65039063
1048750,0.57617188,-1.51367188
1049000,0.56640625,-1.42578125
1049250,0.56640625,-1.33789063
1049500,0.54687500,-1.25976563
1049750,0.55664063,-1.15234375
1050000,0.56640625,-1.02539063
1050250,0.55664063,-0.88867188
1050500,0.52734375,-0.75195313
1050750,0.51757813,-0.58593750
1051000,0.52734375,-0.42968750
1051250,0.47851563,-0.27343750
1051500,0.44921875,-0.14648438
1051750,0.46875000,-0.00976563
1052000,0.43945313,0.12695313
1052250,0.41015625,0.26367188
1052500,0.37109375,0.38085938
1052750,0.30273438,0.52734375
1053000,0.28320313,0.62500000
1053250,0.25390625,0.72265625
1053500,0.21484375,0.82031250
1053750,0.19531250,0.88867188
1054000,0.10742188,0.96679688
1054250,0.02929688,1.04492188
1054500,-0.00976563,1.10351563
1054750,-0.05859375,1.16210938
1055000,-0.12695313,1.22070313
1055250,-0.17578125,1.25976563
1055500,-0.21484375,1.29882813
1055750,-0.27343750,1.34765625
1056000,-0.34179688,1.36718750
1056250,-0.36132813,1.41601563
1056500,-0.36132813,1.43554688
1056750,-0.42968750,1.46484375
1057000,-0.43945313,1.49414063
1057250,-0.48828125,1.54296875
1057500,-0.48828125,1.61132813
1057750,-0.51757813,1.65039063
1058000,-0.55664063,1.68945313
1058250,-0.56640625,1.67968750
1058500,-0.60546875,1.64062500
1058750,-0.61523438,1.49414063
1059000,-0.63476563,1.39648438
1059250,-0.61523438,1.31835938
1059500,-0.63476563,1.21093750
1059750,-0.64453125,1.10351563
1060000,-0.58593750,0.99609375
1060250,-0.60546875,0.86914063
1060500,-0.57617188,0.72265625
1060750,-0.59570313,0.56640625
1061000,-0.58593750,0.39062500
1061250,-0.54687500,0.26367188
1061500,-0.56640625,0.11718750
1061750,-0.51757813,-0.01953125
1062000,-0.52734375,-0.15625000
1062250,-0.48828125,-0.29296875
1062500,-0.46875000,-0.41992188
1062750,-0.44921875,-0.53710938
1063000,-0.40039063,-0.66406250
1063250,-0.37109375,-0.75195313
1063500,-0.34179688,-0.83007813
1063750,-0.29296875,-0.90820313
1064000,-0.20507813,-0.98632813
1064250,-0.17578125,-1.04492188
1064500,-0.12695313,-1.10351563
1064750,-0.08789063,-1.16210938
1065000,-0.00976563,-1.24023438
1065250,0.03906250,-1.27929688
1065500,0.09765625,-1.31835938
1065750,0.15625000,-1.36718750
1066000,0.19531250,-1.40625000
1066250,0.18554688,-1.43554688
1066500,0.29296875,-1.46484375
1066750,0.32226563,-1.50390625
1067000,0.35156250,-1.54296875
1067250,0.36132813,-1.58203125
1067500,0.41992188,-1.64062500
1067750,0.43945313,-1.68945313
1068000,0.46875000,-1.72851563
1068250,0.49804688,-1.69921875
1068500,0.54687500,-1.66015625
1068750,0.55664063,-1.53320313
1069000,0.55664063,-1.44531250
1069250,0.56640625,-1.33789063
1069500,0.55664063,-1.25000000
1069750,0.54687500,-1.15234375
1070000,0.55664063,-1.02539063
1070250,0.51757813,-0.89843750
1070500,0.48828125,-0.75195313
1070750,0.50781250,-0.58593750
1071000,0.51757813,-0.42968750
1071250,0.46875000,-0.28320313
1071500,0.45898438,-0.15625000
1071750,0.45898438,-0.00976563
1072000,0.42968750,0.12695313
1072250,0.41015625,0.26367188
1072500,0.35156250,0.38085938
1072750,0.33203125,0.52734375
1073000,0.29296875,0.62500000
1073250,0.25390625,0.73242188
1073500,0.21484375,0.82031250
1073750,0.16601563,0.87890625
1074000,0.09765625,0.95703125
1074250,0.04882813,1.01562500
1074500,-0.00976563,1.10351563
1074750,-0.05859375,1.16210938
1075000,-0.13671875,1.22070313
1075250,-0.17578125,1.26953125
1075500,-0.24414063,1.28906250
1075750,-0.30273438,1.33789063
1076000,-0.31250000,1.37695313
1076250,-0.35156250,1.39648438
1076500,-0.37109375,1.42578125
1076750,-0.44921875,1.46484375
1077000,-0.44921875,1.48437500
1077250,-0.49804688,1.54296875
1077500,-0.48828125,1.60156250
1077750,-0.54687500,1.65039063
1078000,-0.52734375,1.66992188
1078250,-0.57617188,1.67968750
1078500,-0.60546875,1.63085938
1078750,-0.62500000,1.50390625
1079000,-0.64453125,1.39648438
1079250,-0.64453125,1.31835938
1079500,-0.60546875,1.22070313
1079750,-0.62500000,1.11328125
1080000,-0.62500000,0.99609375
1080250,-0.61523438,0.88867188
1080500,-0.58593750,0.72265625
1080750,-0.58593750,0.55664063
1081000,-0.57617188,0.40039063
1081250,-0.55664063,0.25390625
1081500,-0.53710938,0.12695313
1081750,-0.53710938,-0.00976563
1082000,-0.51757813,-0.16601563
1082250,-0.49804688,-0.27343750
1082500,-0.48828125,-0.41015625
1082750,-0.48828125,-0.53710938
1083000,-0.41992188,-0.66406250
1083250,-0.35156250,-0.76171875
1083500,-0.33203125,-0.83007813
1083750,-0.28320313,-0.90820313
1084000,-0.21484375,-0.98632813
1084250,-0.17578125,-1.04492188
1084500,-0.11718750,-1.10351563
1084750,-0.05859375,-1.17187500
1085000,-0.04882813,-1.24023438
1085250,0.00000000,-1.26953125
1085500,0.07812500,-1.30859375
1085750,0.14648438,-1.37695313
1086000,0.16601563,-1.41601563
1086250,0.22460938,-1.42578125
1086500,0.25390625,-1.45507813
1086750,0.32226563,-1.51367188
1087000,0.36132813,-1.53320313
1087250,0.34179688,-1.58203125
1087500,0.38085938,-1.63085938
1087750,0.43945313,-1.68945313
1088000,0.45898438,-1.71875000
1088250,0.52734375,-1.69921875
1088500,0.55664063,-1.66015625
1088750,0.57617188,-1.53320313
1089000,0.54687500,-1.43554688
1089250,0.55664063,-1.35742188
1089500,0.54687500,-1.24023438
1089750,0.56640625,-1.15234375
1090000,0.56640625,-1.03515625
1090250,0.51757813,-0.90820313
1090500,0.52734375,-0.74218750
1090750,0.48828125,-0.58593750
1091000,0.50781250,-0.42968750
1091250,0.45898438,-0.28320313
1091500,0.44921875,-0.14648438
1091750,0.43945313,-0.00976563
1092000,0.43945313,0.11718750
1092250,0.38085938,0.26367188
1092500,0.36132813,0.39062500
1092750,0.32226563,0.50781250
1093000,0.26367188,0.61523438
1093250,0.26367188,0.72265625
1093500,0.20507813,0.80078125
1093750,0.14648438,0.88867188
1094000,0.09765625,0.96679688
1094250,0.04882813,1.02539063
1094500,-0.01953125,1.09375000
1094750,-0.08789063,1.16210938
1095000,-0.11718750,1.22070313
1095250,-0.17578125,1.25976563
1095500,-0.22460938,1.30859375
1095750,-0.27343750,1.34765625
1096000,-0.30273438,1.37695313
1096250,-0.36132813,1.41601563
1096500,-0.37109375,1.43554688
1096750,-0.42968750,1.46484375
1097000,-0.43945313,1.49414063
1097250,-0.46875000,1.54296875
1097500,-0.49804688,1.60156250
1097750,-0.52734375,1.65039063
1098000,-0.53710938,1.67968750
1098250,-0.58593750,1.66992188
1098500,-0.59570313,1.63085938
1098750,-0.62500000,1.49414063
1099000,-0.61523438,1.40625000
1099250,-0.63476563,1.30859375
1099500,-0.63476563,1.22070313
1099750,-0.63476563,1.11328125
1100000,-0.58593750,1.00585938
1100250,-0.61523438,0.87890625
1100500,-0.58593750,0.70312500
1100750,-0.60546875,0.55664063
1101000,-0.59570313,0.40039063
1101250,-0.52734375,0.26367188
1101500,-0.53710938,0.12695313
1101750,-0.54687500,-0.00976563
1102000,-0.48828125,-0.16601563
1102250,-0.50781250,-0.27343750
1102500,-0.48828125,-0.41015625
1102750,-0.43945313,-0.53710938
1103000,-0.42968750,-0.65429688
1103250,-0.40039063,-0.75195313
1103500,-0.35156250,-0.83007813
1103750,-0.27343750,-0.89843750
1104000,-0.23437500,-0.97656250
1104250,-0.14648438,-1.04492188
1104500,-0.12695313,-1.10351563
1104750,-0.05859375,-1.17187500
1105000,-0.00976563,-1.24023438
1105250,0.07812500,-1.27929688
1105500,0.05859375,-1.31835938
1105750,0.12695313,-1.36718750
1106000,0.22460938,-1.41601563
1106250,0.22460938,-1.43554688
1106500,0.26367188,-1.45507813
1106750,0.32226563,-1.49414063
1107000,0.35156250,-1.54296875
1107250,0.40039063,-1.58203125
1107500,0.41992188,-1.63085938
1107750,0.44921875,-1.67968750
1108000,0.44921875,-1.69921875
1108250,0.52734375,-1.71875000
1108500,0.54687500,-1.66992188
1108750,0.56640625,-1.53320313
1109000,0.55664063,-1.43554688
1109250,0.56640625,-1.33789063
1109500,0.54687500,-1.25976563
1109750,0.57617188,-1.14257813
1110000,0.54687500,-1.03515625
1110250,0.52734375,-0.90820313
1110500,0.52734375,-0.75195313
1110750,0.50781250,-0.59570313
1111000,0.46875000,-0.43945313
1111250,0.46875000,-0.30273438
1111500,0.44921875,-0.14648438
1111750,0.44921875,-0.00976563
1112000,0.41015625,0.13671875
1112250,0.38085938,0.26367188
1112500,0.37109375,0.39062500
1112750,0.33203125,0.50781250
1113000,0.28320313,0.62500000
1113250,0.24414063,0.72265625
1113500,0.18554688,0.81054688
1113750,0.15625000,0.88867188
1114000,0.08789063,0.95703125
1114250,0.02929688,1.02539063
1114500,-0.00976563,1.09375000
1114750,-0.06835938,1.15234375
1115000,-0.11718750,1.22070313
1115250,-0.15625000,1.26953125
1115500,-0.21484375,1.30859375
1115750,-0.26367188,1.32812500
1116000,-0.30273438,1.37695313
1116250,-0.32226563,1.38671875
1116500,-0.36132813,1.43554688
1116750,-0.43945313,1.45507813
1117000,-0.47851563,1.49414063
1117250,-0.47851563,1.53320313
1117500,-0.49804688,1.59179688
1117750,-0.51757813,1.64062500
1118000,-0.56640625,1.67968750
1118250,-0.58593750,1.66992188
1118500,-0.63476563,1.63085938
1118750,-0.61523438,1.49414063
1119000,-0.61523438,1.40625000
1119250,-0.65429688,1.31835938
1119500,-0.62500000,1.23046875
1119750,-0.60546875,1.12304688
1120000,-0.62500000,1.00585938
1120250,-0.61523438,0.88867188
1120500,-0.60546875,0.72265625
1120750,-0.61523438,0.56640625
1121000,-0.55664063,0.40039063
1121250,-0.58593750,0.27343750
1121500,-0.56640625,0.11718750
1121750,-0.51757813,-0.01953125
1122000,-0.51757813,-0.15625000
1122250,-0.51757813,-0.27343750
1122500,-0.47851563,-0.40039063
1122750,-0.44921875,-0.53710938
1123000,-0.41992188,-0.65429688
1123250,-0.37109375,-0.74218750
1123500,-0.30273438,-0.82031250
1123750,-0.29296875,-0.89843750
1124000,-0.24414063,-0.97656250
1124250,-0.18554688,-1.04492188
1124500,-0.15625000,-1.10351563
1124750,-0.07812500,-1.18164063
1125000,-0.01953125,-1.23046875
1125250,0.03906250,-1.28906250
1125500,0.09765625,-1.33789063
1125750,0.11718750,-1.36718750
1126000,0.16601563,-1.41601563
1126250,0.23437500,-1.44531250
1126500,0.23437500,-1.46484375
1126750,0.29296875,-1.50390625
1127000,0.33203125,-1.53320313
1127250,0.39062500,-1.58203125
1127500,0.39062500,-1.64062500
1127750,0.44921875,-1.69921875
1128000,0.49804688,-1.71875000
1128250,0.52734375,-1.70898438
1128500,0.54687500,-1.66015625
1128750,0.55664063,-1.53320313
1129000,0.55664063,-1.44531250
1129250,0.55664063,-1.35742188
1129500,0.53710938,-1.25000000
1129750,0.51757813,-1.15234375
1130000,0.54687500,-1.03515625
1130250,0.53710938,-0.90820313
1130500,0.53710938,-0.75195313
1130750,0.50781250,-0.59570313
1131000,0.48828125,-0.42968750
1131250,0.46875000,-0.29296875
1131500,0.46875000,-0.13671875
1131750,0.42968750,-0.00976563
1132000,0.41992188,0.12695313
1132250,0.40039063,0.25390625
1132500,0.38085938,0.38085938
1132750,0.34179688,0.51757813
1133000,0.29296875,0.62500000
1133250,0.25390625,0.73242188
1133500,0.19531250,0.83007813
1133750,0.17578125,0.89843750
1134000,0.11718750,0.95703125
1134250,0.05859375,1.03515625
1134500,-0.00976563,1.10351563
1134750,-0.06835938,1.16210938
1135000,-0.12695313,1.22070313
1135250,-0.18554688,1.25976563
1135500,-0.23437500,1.30859375
1135750,-0.22460938,1.32812500
1136000,-0.31250000,1.37695313
1136250,-0.35156250,1.41601563
1136500,-0.36132813,1.43554688
1136750,-0.41992188,1.47460938
1137000,-0.44921875,1.50390625
1137250,-0.45898438,1.54296875
1137500,-0.52734375,1.60156250
1137750,-0.51757813,1.65039063
1138000,-0.55664063,1.68945313
1138250,-0.56640625,1.67968750
1138500,-0.61523438,1.64062500
1138750,-0.62500000,1.50390625
1139000,-0.65429688,1.41601563
1139250,-0.63476563,1.32812500
1139500,-0.64453125,1.22070313
1139750,-0.60546875,1.13281250
1140000,-0.61523438,1.00585938
1140250,-0.60546875,0.87890625
1140500,-0.61523438,0.72265625
1140750,-0.60546875,0.56640625
1141000,-0.58593750,0.38085938
1141250,-0.56640625,0.25390625
1141500,-0.54687500,0.12695313
1141750,-0.48828125,-0.00976563
1142000,-0.51757813,-0.16601563
1142250,-0.47851563,-0.27343750
1142500,-0.47851563,-0.40039063
1142750,-0.44921875,-0.53710938
1143000,-0.42968750,-0.65429688
1143250,-0.37109375,-0.74218750
1143500,-0.33203125,-0.83007813
1143750,-0.30273438,-0.88867188
1144000,-0.22460938,-0.96679688
1144250,-0.18554688,-1.01562500
1144500,-0.14648438,-1.10351563
1144750,-0.05859375,-1.18164063
1145000,-0.01953125,-1.23046875
1145250,0.02929688,-1.28906250
1145500,0.09765625,-1.33789063
1145750,0.15625000,-1.35742188
1146000,0.20507813,-1.39648438
1146250,0.25390625,-1.42578125
1146500,0.26367188,-1.45507813
1146750,0.31250000,-1.49414063
1147000,0.36132813,-1.52343750
1147250,0.36132813,-1.58203125
1147500,0.37109375,-1.64062500
1147750,0.43945313,-1.69921875
1148000,0.46875000,-1.71875000
1148250,0.52734375,-1.70898438
1148500,0.51757813,-1.64062500
1148750,0.57617188,-1.54296875
1149000,0.57617188,-1.46484375
1149250,0.55664063,-1.35742188
1149500,0.55664063,-1.25000000
1149750,0.52734375,-1.13281250
1150000,0.55664063,-1.02539063
1150250,0.52734375,-0.90820313
1150500,0.51757813,-0.74218750
1150750,0.51757813,-0.59570313
1151000,0.47851563,-0.42968750
1151250,0.45898438,-0.27343750
1151500,0.45898438,-0.12695313
1151750,0.40039063,-0.00976563
1152000,0.41992188,0.13671875
1152250,0.42968750,0.25390625
1152500,0.35156250,0.38085938
1152750,0.33203125,0.51757813
1153000,0.28320313,0.62500000
1153250,0.28320313,0.72265625
1153500,0.22460938,0.81054688
1153750,0.14648438,0.88867188
1154000,0.11718750,0.95703125
1154250,0.04882813,1.03515625
1154500,-0.00976563,1.09375000
1154750,-0.05859375,1.17187500
1155000,-0.14648438,1.22070313
1155250,-0.16601563,1.25976563
1155500,-0.22460938,1.29882813
1155750,-0.25390625,1.33789063
1156000,-0.30273438,1.36718750
1156250,-0.35156250,1.39648438
1156500,-0.38085938,1.43554688
1156750,-0.40039063,1.46484375
1157000,-0.42968750,1.48437500
1157250,-0.44921875,1.53320313
1157500,-0.47851563,1.59179688
1157750,-0.48828125,1.65039063
1158000,-0.56640625,1.68945313
1158250,-0.57617188,1.67968750
1158500,-0.60546875,1.62109375
1158750,-0.60546875,1.49414063
1159000,-0.61523438,1.40625000
1159250,-0.64453125,1.31835938
1159500,-0.61523438,1.22070313
1159750,-0.63476563,1.12304688
1160000,-0.60546875,1.00585938
1160250,-0.60546875,0.87890625
1160500,-0.61523438,0.72265625
1160750,-0.54687500,0.56640625
1161000,-0.55664063,0.40039063
1161250,-0.56640625,0.25390625
1161500,-0.54687500,0.12695313
1161750,-0.50781250,-0.00976563
1162000,-0.50781250,-0.16601563
1162250,-0.49804688,-0.28320313
1162500,-0.46875000,-0.41992188
1162750,-0.44921875,-0.52734375
1163000,-0.40039063,-0.65429688
1163250,-0.37109375,-0.75195313
1163500,-0.33203125,-0.83007813
1163750,-0.29296875,-0.90820313
1164000,-0.22460938,-0.96679688
1164250,-0.16601563,-1.03515625
1164500,-0.10742188,-1.10351563
1164750,-0.08789063,-1.17187500
1165000,-0.01953125,-1.23046875
1165250,0.03906250,-1.28906250
1165500,0.08789063,-1.31835938
1165750,0.14648438,-1.35742188
1166000,0.18554688,-1.39648438
1166250,0.24414063,-1.42578125
1166500,0.25390625,-1.46484375
1166750,0.29296875,-1.50390625
1167000,0.33203125,-1.53320313
1167250,0.41015625,-1.59179688
1167500,0.41015625,-1.64062500
1167750,0.41015625,-1.69921875
1168000,0.44921875,-1.70898438
1168250,0.51757813,-1.70898438
1168500,0.54687500,-1.66015625
1168750,0.57617188,-1.54296875
1169000,0.56640625,-1.45507813
1169250,0.57617188,-1.34765625
1169500,0.57617188,-1.25976563
1169750,0.53710938,-1.15234375
1170000,0.55664063,-1.05468750
1170250,0.52734375,-0.90820313
1170500,0.54687500,-0.77148438
1170750,0.50781250,-0.60546875
1171000,0.48828125,-0.43945313
1171250,0.47851563,-0.28320313
1171500,0.47851563,-0.14648438
1171750,0.45898438,-0.00976563
1172000,0.40039063,0.12695313
1172250,0.38085938,0.24414063
1172500,0.35156250,0.38085938
1172750,0.32226563,0.49804688
1173000,0.28320313,0.62500000
1173250,0.23437500,0.71289063
1173500,0.17578125,0.80078125
1173750,0.17578125,0.88867188
1174000,0.08789063,0.96679688
1174250,0.03906250,1.03515625
1174500,-0.00976563,1.08398438
1174750,-0.05859375,1.15234375
1175000,-0.12695313,1.20117188
1175250,-0.18554688,1.25976563
1175500,-0.22460938,1.30859375
1175750,-0.29296875,1.34765625
1176000,-0.34179688,1.39648438
1176250,-0.34179688,1.39648438
1176500,-0.36132813,1.44531250
1176750,-0.41992188,1.46484375
1177000,-0.43945313,1.49414063
1177250,-0.50781250,1.54296875
1177500,-0.50781250,1.59179688
1177750,-0.51757813,1.65039063
1178000,-0.56640625,1.67968750
1178250,-0.59570313,1.67968750
1178500,-0.60546875,1.63085938
1178750,-0.66406250,1.50390625
1179000,-0.66406250,1.41601563
1179250,-0.66406250,1.32812500
1179500,-0.61523438,1.23046875
1179750,-0.61523438,1.13281250
1180000,-0.64453125,1.00585938
1180250,-0.59570313,0.86914063
1180500,-0.60546875,0.74218750
1180750,-0.59570313,0.56640625
1181000,-0.56640625,0.39062500
1181250,-0.55664063,0.26367188
1181500,-0.53710938,0.12695313
1181750,-0.53710938,-0.00976563
1182000,-0.50781250,-0.15625000
1182250,-0.48828125,-0.27343750
1182500,-0.47851563,-0.40039063
1182750,-0.46875000,-0.53710938
1183000,-0.41015625,-0.65429688
1183250,-0.37109375,-0.75195313
1183500,-0.31250000,-0.83007813
1183750,-0.29296875,-0.89843750
1184000,-0.25390625,-0.96679688
1184250,-0.16601563,-1.02539063
1184500,-0.11718750,-1.09375000
1184750,-0.06835938,-1.17187500
1185000,-0.00976563,-1.24023438
1185250,0.02929688,-1.26953125
1185500,0.08789063,-1.31835938
1185750,0.13671875,-1.35742188
1186000,0.17578125,-1.39648438
1186250,0.21484375,-1.42578125
1186500,0.26367188,-1.46484375
1186750,0.26367188,-1.49414063
1187000,0.32226563,-1.52343750
1187250,0.38085938,-1.58203125
1187500,0.39062500,-1.63085938
1187750,0.41015625,-1.70898438
1188000,0.46875000,-1.71875000
1188250,0.52734375,-1.70898438
1188500,0.51757813,-1.66015625
1188750,0.54687500,-1.52343750
1189000,0.59570313,-1.44531250
1189250,0.55664063,-1.35742188
1189500,0.55664063,-1.25000000
1189750,0.53710938,-1.15234375
1190000,0.56640625,-1.03515625
1190250,0.55664063,-0.91796875
1190500,0.53710938,-0.76171875
1190750,0.49804688,-0.59570313
1191000,0.44921875,-0.44921875
1191250,0.48828125,-0.29296875
1191500,0.47851563,-0.14648438
1191750,0.43945313,-0.01953125
1192000,0.42968750,0.11718750
1192250,0.40039063,0.25390625
1192500,0.37109375,0.39062500
1192750,0.33203125,0.51757813
1193000,0.29296875,0.62500000
1193250,0.26367188,0.72265625
1193500,0.20507813,0.81054688
1193750,0.16601563,0.89843750
1194000,0.09765625,0.95703125
1194250,0.04882813,1.03515625
1194500,-0.01953125,1.10351563
1194750,-0.05859375,1.16210938
1195000,-0.12695313,1.20117188
1195250,-0.14648438,1.26953125
1195500,-0.20507813,1.28906250
1195750,-0.27343750,1.33789063
1196000,-0.31250000,1.36718750
1196250,-0.34179688,1.39648438
1196500,-0.37109375,1.43554688
1196750,-0.41015625,1.47460938
1197000,-0.43945313,1.49414063
1197250,-0.48828125,1.54296875
1197500,-0.49804688,1.60156250
1197750,-0.52734375,1.65039063
1198000,-0.55664063,1.66992188
1198250,-0.55664063,1.66992188
1198500,-0.62500000,1.63085938
1198750,-0.64453125,1.50390625
1199000,-0.65429688,1.41601563
1199250,-0.64453125,1.31835938
1199500,-0.64453125,1.23046875
1199750,-0.63476563,1.12304688
1200000,-0.61523438,1.00585938
1200250,-0.60546875,0.88867188
1200500,-0.58593750,0.73242188
1200750,-0.57617188,0.55664063
1201000,-0.56640625,0.41015625
1201250,-0.57617188,0.26367188
1201500,-0.56640625,0.10742188
1201750,-0.56640625,-0.00976563
1202000,-0.55664063,-0.14648438
1202250,-0.50781250,-0.28320313
1202500,-0.48828125,-0.41015625
1202750,-0.43945313,-0.52734375
1203000,-0.41015625,-0.64453125
1203250,-0.36132813,-0.74218750
1203500,-0.32226563,-0.83007813
1203750,-0.30273438,-0.90820313
1204000,-0.20507813,-0.98632813
1204250,-0.19531250,-1.03515625
1204500,-0.11718750,-1.09375000
1204750,-0.05859375,-1.17187500
1205000,-0.02929688,-1.23046875
1205250,0.04882813,-1.27929688
1205500,0.09765625,-1.31835938
1205750,0.14648438,-1.35742188
1206000,0.16601563,-1.39648438
1206250,0.24414063,-1.43554688
1206500,0.25390625,-1.46484375
1206750,0.32226563,-1.49414063
1207000,0.37109375,-1.55273438
1207250,0.39062500,-1.57226563
1207500,0.39062500,-1.63085938
1207750,0.44921875,-1.68945313
1208000,0.44921875,-1.72851563
1208250,0.52734375,-1.70898438
1208500,0.52734375,-1.66015625
1208750,0.52734375,-1.54296875
1209000,0.57617188,-1.44531250
1209250,0.58593750,-1.35742188
1209500,0.55664063,-1.25976563
1209750,0.55664063,-1.16210938
1210000,0.55664063,-1.04492188
1210250,0.55664063,-0.91796875
1210500,0.52734375,-0.76171875
1210750,0.52734375,-0.60546875
1211000,0.47851563,-0.43945313
1211250,0.46875000,-0.30273438
1211500,0.47851563,-0.15625000
1211750,0.43945313,-0.01953125
1212000,0.42968750,0.11718750
1212250,0.41992188,0.25390625
1212500,0.35156250,0.38085938
1212750,0.33203125,0.49804688
1213000,0.27343750,0.61523438
1213250,0.25390625,0.71289063
1213500,0.20507813,0.81054688
1213750,0.13671875,0.87890625
1214000,0.11718750,0.95703125
1214250,0.05859375,1.01562500
1214500,0.00976563,1.10351563
1214750,-0.05859375,1.14257813
1215000,-0.07812500,1.21093750
1215250,-0.16601563,1.24023438
1215500,-0.23437500,1.29882813
1215750,-0.28320313,1.34765625
1216000,-0.27343750,1.35742188
1216250,-0.34179688,1.40625000
1216500,-0.41015625,1.43554688
1216750,-0.41015625,1.46484375
1217000,-0.43945313,1.49414063
1217250,-0.48828125,1.53320313
1217500,-0.49804688,1.59179688
1217750,-0.51757813,1.64062500
1218000,-0.54687500,1.67968750
1218250,-0.57617188,1.66992188
1218500,-0.59570313,1.64062500
1218750,-0.63476563,1.50390625
1219000,-0.64453125,1.41601563
1219250,-0.61523438,1.30859375
1219500,-0.65429688,1.24023438
1219750,-0.62500000,1.13281250
1220000,-0.60546875,0.98632813
1220250,-0.58593750,0.86914063
1220500,-0.59570313,0.72265625
1220750,-0.59570313,0.56640625
1221000,-0.57617188,0.41015625
1221250,-0.56640625,0.25390625
1221500,-0.55664063,0.12695313
1221750,-0.50781250,-0.01953125
1222000,-0.51757813,-0.13671875
1222250,-0.52734375,-0.28320313
1222500,-0.47851563,-0.40039063
1222750,-0.43945313,-0.52734375
1223000,-0.40039063,-0.64453125
1223250,-0.37109375,-0.74218750
1223500,-0.32226563,-0.83984375
1223750,-0.30273438,-0.91796875
1224000,-0.25390625,-0.97656250
1224250,-0.18554688,-1.02539063
1224500,-0.13671875,-1.09375000
1224750,-0.04882813,-1.17187500
1225000,-0.02929688,-1.22070313
1225250,0.04882813,-1.27929688
1225500,0.09765625,-1.31835938
1225750,0.13671875,-1.35742188
1226000,0.17578125,-1.39648438
1226250,0.21484375,-1.43554688
1226500,0.26367188,-1.44531250
1226750,0.31250000,-1.50390625
1227000,0.33203125,-1.52343750
1227250,0.38085938,-1.57226563
1227500,0.41992188,-1.63085938
1227750,0.43945313,-1.67968750
1228000,0.46875000,-1.71875000
1228250,0.50781250,-1.71875000
1228500,0.50781250,-1.64062500
1228750,0.57617188,-1.54296875
1229000,0.52734375,-1.44531250
1229250,0.55664063,-1.35742188
1229500,0.54687500,-1.25976563
1229750,0.53710938,-1.15234375
1230000,0.51757813,-1.04492188
1230250,0.51757813,-0.92773438
1230500,0.51757813,-0.77148438
1230750,0.51757813,-0.60546875
1231000,0.49804688,-0.45898438
1231250,0.49804688,-0.30273438
1231500,0.46875000,-0.15625000
1231750,0.41992188,-0.00976563
1232000,0.40039063,0.11718750
1232250,0.38085938,0.26367188
1232500,0.38085938,0.38085938
1232750,0.32226563,0.50781250
1233000,0.28320313,0.62500000
1233250,0.27343750,0.72265625
1233500,0.21484375,0.79101563
1233750,0.14648438,0.88867188
1234000,0.10742188,0.96679688
1234250,0.03906250,1.01562500
1234500,0.00976563,1.09375000
1234750,-0.04882813,1.15234375
1235000,-0.07812500,1.22070313
1235250,-0.15625000,1.25976563
1235500,-0.21484375,1.30859375
1235750,-0.26367188,1.34765625
1236000,-0.32226563,1.35742188
1236250,-0.32226563,1.40625000
1236500,-0.39062500,1.43554688
1236750,-0.46875000,1.46484375
1237000,-0.42968750,1.49414063
1237250,-0.46875000,1.52343750
1237500,-0.47851563,1.58203125
1237750,-0.53710938,1.64062500
1238000,-0.53710938,1.68945313
1238250,-0.55664063,1.66992188
1238500,-0.63476563,1.63085938
1238750,-0.63476563,1.50390625
1239000,-0.63476563,1.40625000
1239250,-0.62500000,1.31835938
1239500,-0.62500000,1.23046875
1239750,-0.61523438,1.13281250
1240000,-0.60546875,1.01562500
1240250,-0.59570313,0.88867188
1240500,-0.58593750,0.74218750
1240750,-0.57617188,0.56640625
1241000,-0.56640625,0.41015625
1241250,-0.58593750,0.25390625
1241500,-0.54687500,0.11718750
1241750,-0.52734375,-0.00976563
1242000,-0.51757813,-0.14648438
1242250,-0.48828125,-0.28320313
1242500,-0.49804688,-0.40039063
1242750,-0.46875000,-0.53710938
1243000,-0.40039063,-0.64453125
1243250,-0.38085938,-0.75195313
1243500,-0.33203125,-0.83007813
1243750,-0.31250000,-0.89843750
1244000,-0.27343750,-0.96679688
1244250,-0.19531250,-1.02539063
1244500,-0.12695313,-1.09375000
1244750,-0.08789063,-1.17187500
1245000,-0.01953125,-1.22070313
1245250,0.01953125,-1.27929688
1245500,0.08789063,-1.31835938
1245750,0.12695313,-1.36718750
1246000,0.17578125,-1.39648438
1246250,0.20507813,-1.43554688
1246500,0.26367188,-1.46484375
1246750,0.29296875,-1.48437500
1247000,0.33203125,-1.53320313
1247250,0.36132813,-1.57226563
1247500,0.40039063,-1.64062500
1247750,0.43945313,-1.67968750
1248000,0.46875000,-1.72851563
1248250,0.50781250,-1.69921875
1248500,0.54687500,-1.66992188
1248750,0.55664063,-1.54296875
1249000,0.56640625,-1.45507813
1249250,0.54687500,-1.37695313
1249500,0.56640625,-1.25976563
1249750,0.53710938,-1.15234375
