,Канал: 0,Канал: 1
1845286,0.439,-0.322
1845452,0.459,-0.166
1845618,0.576,-0.010
1845784,0.449,0.156
1845950,0.469,0.293
1846116,0.469,0.459
1846282,0.420,0.596
1846448,0.410,0.742
1846614,0.342,0.869
1846780,0.352,0.986
1846946,0.283,1.094
1847112,0.146,1.201
1847278,0.029,1.299
1847444,0.068,1.396
1847610,-0.049,1.504
1847776,-0.049,1.572
1847942,-0.039,1.660
1848108,-0.137,1.738
1848274,-0.205,1.816
1848440,-0.254,1.885
1848606,-0.273,1.953
1848772,-0.215,2.051
1848938,-0.410,2.119
1849104,-0.342,2.178
1849270,-0.449,2.227
1849436,-0.557,2.275
1849602,-0.381,2.324
1849768,-0.400,2.363
1849934,-0.537,2.393
1850100,-0.605,2.432
1850266,-0.596,2.451
1850432,-0.566,2.490
1850598,-0.566,2.529
1850764,-0.557,2.559
1850930,-0.576,2.607
1851096,-0.596,2.646
1851262,-0.664,2.705
1851428,-0.713,2.773
1851594,-0.801,2.832
1851760,-0.781,2.881
1851926,-0.645,2.920
1852092,-0.674,2.920
1852258,-0.684,2.871
1852424,-0.762,2.832
1852590,-0.625,2.676
1852756,-0.820,2.578
1852922,-0.762,2.451
1853088,-0.684,2.334
1853254,-0.781,2.217
1853420,-0.723,2.090
1853586,-0.664,1.982
1853752,-0.781,1.855
1853918,-0.781,1.699
1854084,-0.723,1.572
1854250,-0.723,1.426
1854416,-0.586,1.250
1854582,-0.762,1.064
1854748,-0.732,0.859
1854914,-0.732,0.684
1855080,-0.713,0.508
1855246,-0.762,0.352
1855412,-0.645,0.176
1855578,-0.674,0.029
1855744,-0.674,-0.137
1855910,-0.693,-0.283
1856076,-0.703,-0.430
1856242,-0.635,-0.576
1856408,-0.625,-0.723
1856574,-0.488,-0.859
1856740,-0.557,-0.986
1856906,-0.488,-1.104
1857072,-0.371,-1.191
1857238,-0.322,-1.309
1857404,-0.371,-1.396
1857570,-0.146,-1.494
1857736,-0.195,-1.572
1857902,-0.010,-1.650
1858068,-0.078,-1.748
1858234,-0.029,-1.807
1858400,0.010,-1.885
1858566,0.127,-1.963
1858732,0.049,-2.051
1858898,0.137,-2.129
1859064,0.225,-2.188
1859230,0.293,-2.236
1859396,0.225,-2.285
1859562,0.352,-2.324
1859728,0.313,-2.363
1859894,0.391,-2.402
1860060,0.313,-2.451
1860226,0.430,-2.480
1860392,0.332,-2.510
1860558,0.342,-2.549
1860724,0.479,-2.578
1860890,0.537,-2.617
1861056,0.518,-2.656
1861222,0.576,-2.715
1861388,0.400,-2.773
1861554,0.518,-2.842
1861720,0.576,-2.910
1861886,0.576,-2.939
1862052,0.527,-2.959
1862218,0.459,-2.939
1862384,0.508,-2.891
1862550,0.605,-2.822
1862716,0.586,-2.637
1862882,0.635,-2.520
1863048,0.576,-2.422
1863214,0.586,-2.295
1863380,0.645,-2.168
1863546,0.518,-2.051
1863712,0.576,-1.914
1863878,0.605,-1.787
1864044,0.625,-1.650
1864210,0.557,-1.484
1864376,0.537,-1.328
1864542,0.527,-1.143
1864708,0.625,-0.967
1864874,0.547,-0.732
1865040,0.576,-0.566
1865206,0.596,-0.410
1865372,0.479,-0.234
1865538,0.537,-0.068
1865704,0.537,0.088
1865870,0.381,0.234
1866036,0.488,0.391
1866202,0.371,0.547
1866368,0.342,0.674
1866534,0.479,0.801
1866700,0.254,0.928
1866866,0.234,1.045
1867032,0.205,1.152
1867198,0.186,1.250
1867364,0.059,1.348
1867530,0.059,1.445
1867696,-0.010,1.553
1867862,-0.088,1.621
1868028,-0.039,1.699
1868194,-0.195,1.777
1868360,-0.225,1.846
1868526,-0.313,1.924
1868692,-0.313,2.002
1868858,-0.234,2.090
1869024,-0.303,2.158
1869190,-0.420,2.197
1869356,-0.459,2.266
1869522,-0.400,2.305
1869688,-0.352,2.344
1869854,-0.498,2.383
1870020,-0.645,2.422
1870186,-0.547,2.451
1870352,-0.557,2.480
1870518,-0.586,2.510
1870684,-0.547,2.549
1870850,-0.645,2.588
1871016,-0.547,2.607
1871182,-0.654,2.676
1871348,-0.674,2.734
1871514,-0.645,2.803
1871680,-0.684,2.852
1871846,-0.684,2.900
1872012,-0.752,2.910
1872178,-0.615,2.871
1872344,-0.732,2.852
1872510,-0.713,2.773
1872676,-0.742,2.598
1872842,-0.859,2.490
1873008,-0.762,2.393
1873174,-0.820,2.275
1873340,-0.781,2.158
1873506,-0.742,2.041
1873672,-0.713,1.914
1873838,-0.703,1.768
1874004,-0.615,1.631
1874170,-0.732,1.484
1874336,-0.762,1.328
1874502,-0.645,1.152
1874668,-0.742,0.947
1874834,-0.664,0.762
1875000,-0.635,0.596
1875166,-0.615,0.430
1875332,-0.742,0.244
1875498,-0.674,0.098
1875664,-0.723,-0.078
1875830,-0.645,-0.205
1875996,-0.508,-0.361
1876162,-0.615,-0.518
1876328,-0.566,-0.654
1876494,-0.576,-0.791
1876660,-0.518,-0.938
1876826,-0.537,-1.055
1876992,-0.391,-1.162
1877158,-0.313,-1.260
1877324,-0.293,-1.357
1877490,-0.254,-1.436
1877656,-0.156,-1.523
1877822,-0.127,-1.631
1877988,-0.107,-1.689
1878154,0.000,-1.787
1878320,0.049,-1.846
1878486,-0.039,-1.943
1878652,0.137,-2.012
1878818,0.088,-2.090
1878984,0.107,-2.148
1879150,0.254,-2.207
1879316,0.186,-2.256
1879482,0.322,-2.305
1879648,0.244,-2.354
1879814,0.391,-2.383
1879980,0.371,-2.422
1880146,0.342,-2.461
1880312,0.283,-2.500
1880478,0.342,-2.529
1880644,0.283,-2.559
1880810,0.430,-2.588
1880976,0.488,-2.637
1881142,0.459,-2.666
1881308,0.488,-2.734
1881474,0.576,-2.803
1881640,0.527,-2.861
1881806,0.566,-2.920
1881972,0.576,-2.939
1882138,0.527,-2.930
1882304,0.557,-2.900
1882470,0.508,-2.842
1882636,0.527,-2.695
1882802,0.498,-2.568
1882968,0.508,-2.461
1883134,0.547,-2.344
1883300,0.654,-2.227
1883466,0.576,-2.119
1883632,0.576,-1.982
1883798,0.547,-1.855
1883964,0.547,-1.709
1884130,0.605,-1.553
1884296,0.518,-1.396
1884462,0.527,-1.230
1884628,0.508,-1.045
1884794,0.557,-0.830
1884960,0.439,-0.645
1885126,0.498,-0.479
1885292,0.479,-0.303
1885458,0.479,-0.156
1885624,0.410,0.010
1885790,0.557,0.176
1885956,0.557,0.322
1886122,0.449,0.479
1886288,0.400,0.615
1886454,0.313,0.752
1886620,0.332,0.879
1886786,0.371,0.996
1886952,0.244,1.104
1887118,0.195,1.211
1887284,0.166,1.299
1887450,0.068,1.396
1887616,-0.068,1.484
1887782,0.020,1.582
1887948,-0.146,1.670
1888114,-0.156,1.738
1888280,-0.254,1.826
1888446,-0.186,1.895
1888612,-0.244,1.982
1888778,-0.283,2.051
1888944,-0.293,2.119
1889110,-0.410,2.168
1889276,-0.430,2.217
1889442,-0.498,2.275
1889608,-0.547,2.314
1889774,-0.439,2.354
1889940,-0.518,2.393
1890106,-0.469,2.432
1890272,-0.635,2.471
1890438,-0.518,2.490
1890604,-0.469,2.529
1890770,-0.479,2.559
1890936,-0.625,2.578
1891102,-0.635,2.646
1891268,-0.713,2.705
1891434,-0.586,2.773
1891600,-0.703,2.822
1891766,-0.674,2.871
1891932,-0.674,2.900
1892098,-0.801,2.900
1892264,-0.693,2.871
1892430,-0.693,2.813
1892596,-0.703,2.676
1892762,-0.713,2.549
1892928,-0.859,2.441
1893094,-0.674,2.324
1893260,-0.674,2.227
1893426,-0.762,2.090
1893592,-0.703,1.973
1893758,-0.723,1.826
1893924,-0.791,1.709
1894090,-0.791,1.563
1894256,-0.771,1.406
1894422,-0.664,1.230
1894588,-0.742,1.035
1894754,-0.811,0.850
1894920,-0.801,0.654
1895086,-0.654,0.488
1895252,-0.703,0.322
1895418,-0.654,0.186
1895584,-0.654,0.010
1895750,-0.713,-0.146
1895916,-0.547,-0.283
1896082,-0.566,-0.449
1896248,-0.645,-0.596
1896414,-0.586,-0.732
1896580,-0.576,-0.869
1896746,-0.537,-0.986
1896912,-0.459,-1.094
1897078,-0.332,-1.211
1897244,-0.352,-1.318
1897410,-0.215,-1.396
1897576,-0.176,-1.494
1897742,-0.117,-1.592
1897908,-0.068,-1.650
1898074,-0.010,-1.738
1898240,0.039,-1.816
1898406,-0.107,-1.895
1898572,0.117,-1.973
1898738,0.215,-2.041
1898904,0.166,-2.119
1899070,0.176,-2.188
1899236,0.195,-2.227
1899402,0.283,-2.285
1899568,0.322,-2.324
1899734,0.371,-2.383
1899900,0.400,-2.402
1900066,0.361,-2.432
1900232,0.361,-2.480
1900398,0.273,-2.510
1900564,0.391,-2.549
1900730,0.449,-2.568
1900896,0.459,-2.627
1901062,0.371,-2.656
1901228,0.459,-2.705
1901394,0.449,-2.783
1901560,0.479,-2.832
1901726,0.371,-2.881
1901892,0.479,-2.930
1902058,0.605,-2.930
1902224,0.547,-2.939
1902390,0.615,-2.881
1902556,0.527,-2.822
1902722,0.625,-2.627
1902888,0.674,-2.520
1903054,0.566,-2.402
1903220,0.547,-2.285
1903386,0.537,-2.168
1903552,0.576,-2.051
1903718,0.508,-1.914
1903884,0.596,-1.777
1904050,0.615,-1.631
1904216,0.518,-1.475
1904382,0.479,-1.309
1904548,0.605,-1.133
1904714,0.576,-0.938
1904880,0.625,-0.732
1905046,0.518,-0.557
1905212,0.547,-0.400
1905378,0.381,-0.215
1905544,0.557,-0.068
1905710,0.479,0.088
1905876,0.459,0.244
1906042,0.439,0.410
1906208,0.371,0.557
1906375,0.381,0.693
1906541,0.361,0.830
1906707,0.420,0.938
1906873,0.215,1.045
1907039,0.264,1.143
1907205,0.127,1.260
1907371,0.078,1.367
1907537,-0.078,1.445
1907703,0.039,1.553
1907869,-0.088,1.631
1908035,-0.098,1.709
1908201,-0.137,1.787
1908367,-0.234,1.865
1908533,-0.205,1.953
1908699,-0.293,2.012
1908865,-0.391,2.090
1909031,-0.342,2.158
1909197,-0.293,2.197
1909363,-0.352,2.256
1909529,-0.498,2.314
1909695,-0.479,2.354
1909861,-0.439,2.363
1910027,-0.557,2.422
1910193,-0.518,2.441
1910359,-0.566,2.490
1910525,-0.615,2.520
1910691,-0.547,2.539
1910857,-0.537,2.559
1911023,-0.537,2.627
1911189,-0.635,2.686
1911355,-0.527,2.754
1911521,-0.645,2.803
1911687,-0.762,2.861
1911853,-0.674,2.900
1912019,-0.645,2.900
1912185,-0.713,2.891
1912351,-0.645,2.842
1912517,-0.791,2.764
1912683,-0.742,2.598
1912849,-0.703,2.471
1913015,-0.762,2.373
1913181,-0.693,2.256
1913347,-0.762,2.148
1913513,-0.684,2.041
1913679,-0.703,1.895
1913845,-0.869,1.758
1914011,-0.713,1.631
1914177,-0.742,1.475
1914343,-0.771,1.309
1914509,-0.674,1.123
1914675,-0.684,0.938
1914841,-0.674,0.752
1915007,-0.664,0.576
1915173,-0.713,0.420
1915339,-0.742,0.234
1915505,-0.645,0.088
1915671,-0.586,-0.068
1915837,-0.674,-0.234
1916003,-0.605,-0.391
1916169,-0.674,-0.537
1916335,-0.537,-0.674
1916501,-0.674,-0.801
1916667,-0.635,-0.928
1916833,-0.449,-1.055
1916999,-0.381,-1.162
1917165,-0.322,-1.260
1917331,-0.264,-1.357
1917497,-0.225,-1.445
1917663,-0.244,-1.553
1917829,-0.107,-1.621
1917995,-0.049,-1.699
1918161,-0.029,-1.777
1918327,0.059,-1.855
1918493,0.078,-1.934
1918659,0.049,-2.012
1918825,0.117,-2.070
1918991,0.234,-2.158
1919157,0.264,-2.217
1919323,0.146,-2.256
1919489,0.166,-2.295
1919655,0.195,-2.354
1919821,0.283,-2.393
1919987,0.332,-2.432
1920153,0.391,-2.471
1920319,0.361,-2.490
1920485,0.352,-2.539
1920651,0.410,-2.559
1920817,0.439,-2.598
1920983,0.361,-2.637
1921149,0.410,-2.676
1921315,0.400,-2.734
1921481,0.537,-2.822
1921647,0.508,-2.881
1921813,0.498,-2.930
1921979,0.518,-2.949
1922145,0.488,-2.949
1922311,0.537,-2.920
1922477,0.557,-2.852
1922643,0.605,-2.695
1922809,0.615,-2.559
1922975,0.654,-2.461
1923141,0.645,-2.334
1923307,0.576,-2.217
1923473,0.566,-2.100
1923639,0.615,-1.982
1923805,0.518,-1.836
1923971,0.635,-1.709
1924137,0.596,-1.553
1924303,0.576,-1.387
1924469,0.469,-1.201
1924635,0.518,-1.025
1924801,0.557,-0.840
1924967,0.508,-0.654
1925133,0.557,-0.488
1925299,0.557,-0.303
1925465,0.459,-0.146
1925631,0.576,0.010
1925797,0.439,0.166
1925963,0.488,0.322
1926129,0.430,0.488
1926295,0.488,0.635
1926461,0.361,0.762
1926627,0.342,0.889
1926793,0.254,0.986
1926959,0.215,1.123
1927125,0.088,1.221
1927291,0.166,1.309
1927457,0.078,1.406
1927623,-0.039,1.504
1927789,-0.029,1.592
1927955,-0.146,1.680
1928121,-0.195,1.748
1928287,-0.264,1.836
1928453,-0.166,1.895
1928619,-0.156,1.982
1928785,-0.264,2.051
1928951,-0.264,2.129
1929117,-0.430,2.188
1929283,-0.430,2.207
1929449,-0.420,2.275
1929615,-0.420,2.324
1929781,-0.508,2.363
1929947,-0.508,2.393
1930113,-0.469,2.441
1930279,-0.508,2.471
1930445,-0.596,2.500
1930611,-0.596,2.539
1930777,-0.615,2.578
1930943,-0.645,2.588
1931109,-0.654,2.656
1931275,-0.635,2.705
1931441,-0.684,2.773
1931607,-0.742,2.852
1931773,-0.615,2.891
1931939,-0.693,2.920
1932105,-0.771,2.900
1932271,-0.635,2.871
1932437,-0.771,2.813
1932603,-0.840,2.656
1932769,-0.703,2.529
1932935,-0.664,2.432
1933101,-0.742,2.314
1933267,-0.732,2.197
1933433,-0.742,2.090
1933599,-0.752,1.953
1933765,-0.684,1.836
1933931,-0.723,1.699
1934097,-0.742,1.553
1934263,-0.742,1.406
1934429,-0.693,1.211
1934595,-0.723,1.025
1934761,-0.654,0.830
1934927,-0.664,0.654
1935093,-0.684,0.479
1935259,-0.693,0.322
1935425,-0.615,0.166
1935591,-0.635,-0.010
1935757,-0.674,-0.146
1935923,-0.645,-0.303
1936089,-0.557,-0.459
1936255,-0.645,-0.605
1936421,-0.586,-0.742
1936587,-0.508,-0.859
1936753,-0.518,-0.996
1936919,-0.479,-1.123
1937085,-0.352,-1.211
1937251,-0.381,-1.299
1937417,-0.264,-1.396
1937583,-0.273,-1.484
1937749,-0.205,-1.582
1937915,-0.010,-1.680
1938081,-0.010,-1.738
1938247,-0.059,-1.826
1938413,0.049,-1.895
1938579,0.156,-1.973
1938745,0.244,-2.061
1938911,0.186,-2.119
1939077,0.176,-2.188
1939243,0.254,-2.227
1939409,0.322,-2.275
1939575,0.283,-2.314
1939741,0.225,-2.383
1939907,0.225,-2.412
1940073,0.410,-2.451
1940239,0.342,-2.500
1940405,0.371,-2.510
1940571,0.430,-2.549
1940737,0.420,-2.578
1940903,0.420,-2.607
1941069,0.361,-2.666
1941235,0.537,-2.705
1941401,0.449,-2.773
1941567,0.527,-2.842
1941733,0.605,-2.891
1941899,0.566,-2.930
1942065,0.527,-2.959
1942231,0.596,-2.939
1942397,0.566,-2.891
1942563,0.557,-2.783
1942729,0.537,-2.627
1942895,0.576,-2.520
1943061,0.488,-2.393
1943227,0.674,-2.275
1943393,0.586,-2.158
1943559,0.586,-2.021
1943725,0.596,-1.895
1943891,0.596,-1.777
1944057,0.566,-1.641
1944223,0.596,-1.465
1944389,0.488,-1.289
1944555,0.605,-1.123
1944721,0.547,-0.918
1944887,0.547,-0.732
1945053,0.527,-0.557
1945219,0.439,-0.391
1945385,0.547,-0.225
1945551,0.381,-0.068
1945717,0.527,0.088
1945883,0.479,0.254
1946049,0.488,0.400
1946215,0.371,0.557
1946381,0.410,0.693
1946547,0.254,0.830
1946713,0.479,0.938
1946879,0.254,1.055
1947045,0.264,1.172
1947211,0.195,1.270
1947377,0.107,1.367
1947543,-0.010,1.455
1947709,-0.107,1.553
1947875,-0.098,1.621
1948041,-0.176,1.719
1948207,-0.059,1.787
1948373,-0.195,1.865
1948539,-0.215,1.943
1948705,-0.313,2.021
1948871,-0.313,2.100
1949037,-0.303,2.158
1949203,-0.371,2.207
1949369,-0.381,2.256
1949535,-0.449,2.295
1949701,-0.420,2.344
1949867,-0.557,2.383
1950033,-0.449,2.422
1950199,-0.479,2.432
1950365,-0.596,2.480
1950531,-0.645,2.510
1950697,-0.508,2.559
1950863,-0.576,2.588
1951029,-0.586,2.627
1951195,-0.654,2.695
1951361,-0.723,2.754
1951527,-0.703,2.822
1951693,-0.664,2.871
1951859,-0.664,2.910
1952025,-0.713,2.910
1952191,-0.635,2.881
1952357,-0.801,2.842
1952523,-0.762,2.734
1952689,-0.713,2.598
1952855,-0.811,2.490
1953021,-0.752,2.363
1953187,-0.830,2.256
1953353,-0.791,2.148
1953519,-0.811,2.012
1953685,-0.732,1.895
1953851,-0.713,1.768
1954017,-0.742,1.621
1954183,-0.752,1.484
1954349,-0.732,1.309
1954515,-0.664,1.113
1954681,-0.703,0.928
1954847,-0.723,0.732
1955013,-0.723,0.547
1955179,-0.771,0.381
1955345,-0.713,0.215
1955511,-0.732,0.078
1955677,-0.664,-0.088
1955843,-0.703,-0.244
1956009,-0.752,-0.400
1956175,-0.596,-0.547
1956341,-0.537,-0.684
1956507,-0.537,-0.820
1956673,-0.566,-0.938
1956839,-0.381,-1.074
1957005,-0.449,-1.182
1957171,-0.391,-1.260
1957337,-0.313,-1.357
1957503,-0.254,-1.455
1957669,-0.186,-1.543
1957835,-0.029,-1.621
1958001,0.010,-1.709
1958167,0.059,-1.768
1958333,0.059,-1.855
1958499,0.107,-1.934
1958665,0.039,-2.021
1958831,0.166,-2.090
1958997,0.107,-2.168
1959163,0.127,-2.217
1959329,0.264,-2.256
1959495,0.254,-2.314
1959661,0.293,-2.344
1959827,0.234,-2.393
1959993,0.400,-2.412
1960159,0.410,-2.471
1960325,0.508,-2.510
1960491,0.391,-2.529
1960657,0.381,-2.568
1960823,0.410,-2.598
1960989,0.391,-2.637
1961155,0.479,-2.676
1961321,0.518,-2.744
1961487,0.449,-2.803
1961653,0.498,-2.871
1961819,0.566,-2.930
1961985,0.479,-2.939
1962151,0.547,-2.930
1962317,0.586,-2.920
1962483,0.635,-2.852
1962649,0.586,-2.686
1962815,0.537,-2.568
1962981,0.586,-2.441
1963147,0.566,-2.334
1963313,0.566,-2.207
1963479,0.596,-2.080
1963645,0.527,-1.963
1963811,0.566,-1.855
1963977,0.557,-1.699
1964143,0.576,-1.553
1964309,0.439,-1.387
1964475,0.605,-1.201
1964641,0.537,-1.006
1964807,0.547,-0.830
1964973,0.557,-0.645
1965139,0.479,-0.459
1965305,0.508,-0.303
1965471,0.459,-0.156
1965637,0.410,0.010
1965803,0.508,0.186
1965969,0.693,0.322
1966135,0.342,0.479
1966301,0.371,0.635
1966467,0.391,0.771
1966633,0.293,0.898
1966799,0.332,1.006
1966965,0.225,1.104
1967131,0.146,1.211
1967297,0.088,1.309
1967463,-0.010,1.416
1967629,-0.059,1.514
1967795,-0.068,1.602
1967961,-0.117,1.680
1968127,-0.293,1.748
1968293,-0.303,1.836
1968459,-0.195,1.914
1968625,-0.176,1.982
1968792,-0.342,2.070
1968958,-0.371,2.139
1969124,-0.273,2.178
1969290,-0.449,2.236
1969456,-0.410,2.275
1969622,-0.498,2.334
1969788,-0.498,2.373
1969954,-0.469,2.402
1970120,-0.439,2.432
1970286,-0.586,2.480
1970452,-0.518,2.500
1970618,-0.596,2.539
1970784,-0.576,2.559
1970950,-0.557,2.617
1971116,-0.605,2.666
1971282,-0.566,2.725
1971448,-0.654,2.773
1971614,-0.645,2.852
1971780,-0.693,2.891
1971946,-0.664,2.920
1972112,-0.723,2.910
1972278,-0.723,2.881
1972444,-0.820,2.813
1972610,-0.723,2.656
1972776,-0.713,2.529
1972942,-0.732,2.422
1973108,-0.723,2.314
1973274,-0.830,2.188
1973440,-0.713,2.070
1973606,-0.674,1.953
1973772,-0.781,1.826
1973938,-0.811,1.689
1974104,-0.723,1.543
1974270,-0.684,1.387
1974436,-0.771,1.211
1974602,-0.654,1.016
1974768,-0.713,0.811
1974934,-0.664,0.635
1975100,-0.684,0.469
1975266,-0.752,0.303
1975432,-0.693,0.146
1975598,-0.654,-0.010
1975764,-0.703,-0.166
1975930,-0.771,-0.322
1976096,-0.615,-0.488
1976262,-0.635,-0.635
1976428,-0.479,-0.742
1976594,-0.479,-0.889
1976760,-0.518,-1.006
1976926,-0.479,-1.123
1977092,-0.371,-1.221
1977258,-0.332,-1.318
1977424,-0.244,-1.406
1977590,-0.176,-1.494
1977756,-0.166,-1.592
1977922,-0.068,-1.670
1978088,0.010,-1.748
1978254,-0.010,-1.836
1978420,0.078,-1.895
1978586,0.039,-1.982
1978752,0.166,-2.070
1978918,0.234,-2.109
1979084,0.127,-2.197
1979250,0.244,-2.236
1979416,0.273,-2.295
1979582,0.244,-2.314
1979748,0.371,-2.373
1979914,0.332,-2.412
1980080,0.332,-2.451
1980246,0.361,-2.480
1980412,0.332,-2.529
1980578,0.430,-2.549
1980744,0.566,-2.588
1980910,0.391,-2.617
1981076,0.371,-2.656
1981242,0.469,-2.715
1981408,0.479,-2.783
1981574,0.498,-2.832
1981740,0.459,-2.891
1981906,0.537,-2.939
1982072,0.547,-2.939
1982238,0.508,-2.930
1982404,0.625,-2.881
1982570,0.605,-2.764
1982736,0.537,-2.627
1982902,0.537,-2.510
1983068,0.508,-2.383
1983234,0.566,-2.266
1983400,0.576,-2.139
1983566,0.547,-2.031
1983732,0.596,-1.904
1983898,0.586,-1.768
1984064,0.645,-1.621
1984230,0.566,-1.465
1984396,0.488,-1.299
1984562,0.596,-1.113
1984728,0.527,-0.918
1984894,0.596,-0.713
1985060,0.459,-0.547
1985226,0.566,-0.381
1985392,0.547,-0.225
1985558,0.547,-0.059
1985724,0.488,0.088
1985890,0.459,0.254
1986056,0.361,0.420
1986222,0.381,0.566
1986388,0.410,0.703
1986554,0.498,0.830
1986720,0.322,0.957
1986886,0.244,1.074
1987052,0.225,1.162
1987218,0.098,1.260
1987384,0.117,1.387
1987550,0.039,1.465
1987716,-0.020,1.563
1987882,-0.078,1.621
1988048,-0.215,1.719
1988214,-0.244,1.797
1988380,-0.186,1.885
1988546,-0.361,1.943
1988712,-0.332,2.031
1988878,-0.439,2.100
1989044,-0.449,2.168
1989210,-0.391,2.217
1989376,-0.479,2.236
1989542,-0.566,2.295
1989708,-0.420,2.344
1989874,-0.537,2.373
1990040,-0.469,2.432
1990206,-0.537,2.461
1990372,-0.586,2.490
1990538,-0.537,2.539
1990704,-0.527,2.549
1990870,-0.537,2.588
1991036,-0.635,2.617
1991202,-0.615,2.686
1991368,-0.684,2.764
1991534,-0.635,2.822
1991700,-0.615,2.871
1991866,-0.674,2.910
1992032,-0.771,2.910
1992198,-0.654,2.900
1992364,-0.732,2.861
1992530,-0.830,2.725
1992696,-0.762,2.598
1992862,-0.762,2.490
1993028,-0.801,2.363
1993194,-0.820,2.246
1993360,-0.732,2.119
1993526,-0.732,2.002
1993692,-0.723,1.885
1993858,-0.781,1.758
1994024,-0.703,1.611
1994190,-0.771,1.465
1994356,-0.801,1.289
1994522,-0.742,1.104
1994688,-0.723,0.918
1994854,-0.742,0.723
1995020,-0.684,0.537
1995186,-0.742,0.381
1995352,-0.625,0.215
1995518,-0.664,0.059
1995684,-0.605,-0.088
1995850,-0.703,-0.244
1996016,-0.615,-0.391
1996182,-0.586,-0.547
1996348,-0.547,-0.693
1996514,-0.527,-0.830
1996680,-0.615,-0.957
1996846,-0.420,-1.064
1997012,-0.371,-1.162
1997178,-0.371,-1.270
1997344,-0.254,-1.377
1997510,-0.225,-1.455
1997676,-0.078,-1.543
1997842,-0.088,-1.631
1998008,0.010,-1.699
1998174,-0.049,-1.787
1998340,0.029,-1.865
1998506,0.078,-1.934
1998672,0.059,-2.012
1998838,0.205,-2.100
1999004,0.146,-2.158
1999170,0.244,-2.217
1999336,0.342,-2.266
1999502,0.273,-2.305
1999668,0.225,-2.363
1999834,0.273,-2.383
2000000,0.322,-2.432
2000166,0.322,-2.471
2000332,0.332,-2.510
2000498,0.352,-2.529
2000664,0.381,-2.578
2000830,0.381,-2.588
2000996,0.381,-2.646
2001162,0.488,-2.686
2001328,0.449,-2.754
2001494,0.537,-2.822
2001660,0.449,-2.871
2001826,0.586,-2.920
2001992,0.488,-2.939
2002158,0.410,-2.930
2002324,0.586,-2.900
2002490,0.557,-2.842
2002656,0.566,-2.666
2002822,0.566,-2.549
2002988,0.596,-2.422
2003154,0.508,-2.314
2003320,0.645,-2.197
2003486,0.508,-2.080
2003652,0.625,-1.963
2003818,0.508,-1.826
2003984,0.566,-1.680
2004150,0.498,-1.543
2004316,0.586,-1.387
2004482,0.557,-1.201
2004648,0.586,-1.006
2004814,0.537,-0.811
2004980,0.586,-0.625
2005146,0.518,-0.449
2005312,0.635,-0.303
2005478,0.537,-0.127
2005644,0.430,0.020
2005810,0.527,0.186
2005976,0.518,0.342
2006142,0.381,0.479
2006308,0.430,0.635
2006474,0.303,0.771
2006640,0.410,0.889
2006806,0.293,1.016
2006972,0.205,1.123
2007138,0.166,1.221
2007304,0.059,1.328
2007470,0.029,1.416
2007636,0.020,1.504
2007802,-0.098,1.602
2007968,-0.107,1.680
2008134,-0.283,1.758
2008300,-0.225,1.846
2008466,-0.273,1.904
2008632,-0.361,1.992
2008798,-0.361,2.061
2008964,-0.283,2.148
2009130,-0.361,2.197
2009296,-0.449,2.236
2009462,-0.508,2.285
2009628,-0.498,2.324
2009794,-0.518,2.363
2009960,-0.459,2.402
2010126,-0.566,2.441
2010292,-0.566,2.490
2010458,-0.576,2.500
2010624,-0.518,2.529
2010790,-0.605,2.549
2010956,-0.693,2.617
2011122,-0.664,2.666
2011288,-0.576,2.725
2011454,-0.771,2.793
2011620,-0.684,2.852
2011786,-0.615,2.900
2011952,-0.723,2.920
2012118,-0.664,2.910
2012284,-0.596,2.871
2012450,-0.752,2.813
2012616,-0.830,2.666
2012782,-0.830,2.539
2012948,-0.801,2.422
2013114,-0.771,2.314
2013280,-0.654,2.188
2013446,-0.752,2.070
2013612,-0.762,1.953
2013778,-0.645,1.816
2013944,-0.742,1.680
2014110,-0.684,1.533
2014276,-0.732,1.377
2014442,-0.703,1.191
2014608,-0.664,1.006
2014774,-0.742,0.811
2014940,-0.742,0.615
2015106,-0.684,0.459
2015272,-0.654,0.303
2015438,-0.586,0.137
2015604,-0.801,-0.010
2015770,-0.703,-0.176
2015936,-0.576,-0.342
2016102,-0.645,-0.469
2016268,-0.518,-0.615
2016434,-0.566,-0.762
2016600,-0.576,-0.908
2016766,-0.479,-1.016
2016932,-0.449,-1.123
2017098,-0.254,-1.230
2017264,-0.313,-1.299
2017430,-0.205,-1.406
2017596,-0.098,-1.504
2017762,-0.127,-1.602
2017928,-0.068,-1.680
2018094,-0.039,-1.748
2018260,-0.010,-1.836
2018426,-0.029,-1.914
2018592,0.205,-1.982
2018758,0.186,-2.051
2018924,0.000,-2.129
2019090,0.215,-2.188
2019256,0.254,-2.236
2019422,0.283,-2.285
2019588,0.254,-2.324
2019754,0.313,-2.373
2019920,0.264,-2.402
2020086,0.371,-2.451
2020252,0.322,-2.480
2020418,0.293,-2.510
2020584,0.420,-2.549
2020750,0.518,-2.588
2020916,0.469,-2.617
2021082,0.508,-2.666
2021248,0.459,-2.715
2021414,0.596,-2.773
2021580,0.518,-2.832
2021746,0.508,-2.900
2021912,0.547,-2.920
2022078,0.537,-2.939
2022244,0.498,-2.920
2022410,0.527,-2.861
2022576,0.625,-2.754
2022742,0.576,-2.607
2022908,0.518,-2.490
2023074,0.674,-2.383
