,Канал: 0,Канал: 1
705850,-0.010,-1.953
705961,0.078,-2.021
706072,0.059,-2.070
706183,0.049,-2.119
706294,0.195,-2.188
706405,0.186,-2.217
706516,0.127,-2.256
706627,0.127,-2.295
706738,0.166,-2.324
706849,0.205,-2.373
706960,0.332,-2.393
707071,0.244,-2.412
707182,0.352,-2.451
707293,0.313,-2.461
707404,0.342,-2.500
707515,0.264,-2.529
707626,0.400,-2.539
707737,0.410,-2.578
707848,0.264,-2.598
707959,0.400,-2.627
708070,0.459,-2.646
708181,0.430,-2.666
708292,0.420,-2.695
708403,0.430,-2.725
708514,0.459,-2.764
708625,0.449,-2.822
708736,0.449,-2.861
708847,0.508,-2.920
708958,0.518,-2.959
709069,0.498,-3.008
709180,0.508,-3.018
709291,0.479,-3.047
709402,0.498,-3.047
709513,0.527,-3.037
709624,0.566,-3.027
709735,0.557,-2.988
709846,0.645,-2.949
709957,0.537,-2.852
710068,0.684,-2.744
710179,0.635,-2.666
710290,0.586,-2.568
710401,0.664,-2.500
710512,0.576,-2.402
710623,0.547,-2.334
710734,0.586,-2.256
710845,0.654,-2.158
710956,0.596,-2.080
711067,0.586,-1.992
711178,0.674,-1.895
711289,0.508,-1.797
711400,0.693,-1.709
711511,0.635,-1.592
711622,0.547,-1.494
711733,0.557,-1.367
711844,0.557,-1.250
711955,0.605,-1.104
712066,0.576,-0.977
712177,0.479,-0.850
712288,0.566,-0.742
712399,0.479,-0.596
712510,0.605,-0.498
712621,0.488,-0.371
712732,0.498,-0.264
712843,0.576,-0.156
712954,0.576,-0.049
713065,0.469,0.049
713176,0.479,0.156
713287,0.410,0.264
713398,0.459,0.371
713509,0.439,0.479
713620,0.361,0.586
713731,0.498,0.674
713842,0.303,0.771
713953,0.322,0.879
714064,0.361,0.928
714175,0.205,1.016
714286,0.234,1.113
714397,0.313,1.162
714508,0.156,1.250
714619,0.156,1.318
714730,0.078,1.377
714841,0.068,1.445
714952,0.078,1.523
715063,0.049,1.582
715174,0.039,1.631
715285,-0.146,1.689
715396,-0.059,1.738
715507,-0.117,1.797
715618,-0.146,1.855
715729,-0.156,1.895
715840,-0.215,1.953
715951,-0.244,2.012
716062,-0.195,2.051
716173,-0.371,2.129
716284,-0.293,2.139
716395,-0.313,2.207
716506,-0.420,2.246
716617,-0.371,2.275
716728,-0.459,2.305
716839,-0.479,2.344
716950,-0.459,2.363
717061,-0.430,2.393
717172,-0.498,2.412
717283,-0.410,2.461
717394,-0.508,2.480
717505,-0.586,2.490
717616,-0.381,2.539
717727,-0.547,2.549
717838,-0.654,2.559
717949,-0.557,2.598
718060,-0.635,2.627
718171,-0.635,2.646
718282,-0.605,2.686
718393,-0.684,2.695
718504,-0.645,2.764
718615,-0.615,2.813
718726,-0.654,2.852
718837,-0.762,2.910
718948,-0.664,2.949
719059,-0.645,2.988
719170,-0.703,3.018
719281,-0.732,3.008
719392,-0.781,3.018
719503,-0.684,3.018
719614,-0.732,2.979
719725,-0.684,2.930
719836,-0.840,2.891
719947,-0.752,2.783
720058,-0.771,2.686
720169,-0.703,2.617
720280,-0.742,2.549
720391,-0.723,2.451
720502,-0.684,2.373
720613,-0.713,2.295
720724,-0.791,2.217
720835,-0.703,2.148
720946,-0.674,2.051
721057,-0.752,1.982
721168,-0.791,1.885
721279,-0.654,1.768
721390,-0.850,1.670
721501,-0.732,1.553
721612,-0.703,1.455
721723,-0.625,1.338
721834,-0.596,1.221
721945,-0.732,1.084
722056,-0.781,0.967
722167,-0.693,0.801
722278,-0.605,0.693
722389,-0.693,0.576
722500,-0.791,0.469
722611,-0.645,0.352
722722,-0.625,0.234
722833,-0.762,0.137
722944,-0.850,0.029
723055,-0.693,-0.078
723166,-0.654,-0.176
723277,-0.596,-0.293
723388,-0.635,-0.410
723499,-0.635,-0.488
723610,-0.576,-0.596
723721,-0.566,-0.674
723832,-0.576,-0.781
723943,-0.605,-0.879
724054,-0.547,-0.957
724165,-0.498,-1.045
724276,-0.420,-1.123
724387,-0.469,-1.201
724498,-0.371,-1.260
724609,-0.293,-1.328
724720,-0.420,-1.396
724831,-0.176,-1.465
724942,-0.303,-1.514
725053,-0.225,-1.592
725164,-0.117,-1.660
725275,-0.098,-1.699
725386,-0.078,-1.738
725497,-0.020,-1.797
725608,-0.029,-1.846
725719,-0.059,-1.904
725830,0.010,-1.953
725941,0.137,-2.012
726052,0.205,-2.070
726163,0.088,-2.109
726274,0.078,-2.178
726385,0.078,-2.227
726496,0.176,-2.236
726607,0.156,-2.295
726718,0.225,-2.334
726829,0.195,-2.354
726940,0.234,-2.383
727051,0.254,-2.412
727162,0.322,-2.441
727273,0.273,-2.471
727384,0.361,-2.480
727495,0.381,-2.520
727606,0.273,-2.559
727717,0.332,-2.578
727828,0.293,-2.598
727939,0.391,-2.607
728050,0.430,-2.627
728161,0.322,-2.676
728272,0.361,-2.705
728383,0.371,-2.734
728494,0.430,-2.744
728605,0.498,-2.793
728716,0.391,-2.842
728827,0.498,-2.891
728938,0.449,-2.949
729049,0.488,-2.988
729160,0.566,-3.018
729271,0.625,-3.027
729382,0.508,-3.037
729493,0.596,-3.027
729604,0.605,-3.008
729715,0.576,-2.998
729826,0.596,-2.949
729937,0.625,-2.852
730048,0.615,-2.754
730159,0.557,-2.686
730270,0.527,-2.588
730381,0.508,-2.520
730492,0.586,-2.432
730603,0.537,-2.344
730714,0.654,-2.266
730825,0.625,-2.188
730936,0.615,-2.109
731047,0.576,-2.012
731158,0.537,-1.924
731269,0.498,-1.826
731380,0.537,-1.738
731491,0.605,-1.631
731602,0.576,-1.523
731713,0.557,-1.377
731824,0.596,-1.260
731935,0.586,-1.152
732046,0.537,-0.996
732157,0.537,-0.879
732268,0.566,-0.752
732379,0.547,-0.635
732490,0.469,-0.508
732601,0.596,-0.410
732712,0.518,-0.283
732823,0.518,-0.186
732934,0.498,-0.088
733045,0.557,0.029
733156,0.479,0.146
733267,0.479,0.254
733378,0.537,0.352
733489,0.352,0.459
733600,0.410,0.566
733711,0.371,0.664
733822,0.410,0.742
733933,0.381,0.859
734044,0.430,0.918
734155,0.352,1.006
734266,0.332,1.084
734377,0.264,1.162
734488,0.176,1.221
734599,0.146,1.289
734710,0.098,1.367
734821,0.010,1.445
734932,0.010,1.504
735043,-0.059,1.553
735154,-0.088,1.631
735265,-0.068,1.660
735376,-0.020,1.729
735487,-0.146,1.777
735598,-0.166,1.826
735709,-0.205,1.885
735820,-0.156,1.943
735931,-0.322,1.982
736042,-0.342,2.051
736153,-0.352,2.109
736264,-0.264,2.148
736375,-0.381,2.197
736486,-0.449,2.236
736597,-0.342,2.275
736708,-0.361,2.285
736819,-0.498,2.334
736930,-0.391,2.363
737041,-0.410,2.383
737152,-0.488,2.422
737263,-0.508,2.441
737374,-0.518,2.471
737485,-0.566,2.500
737596,-0.586,2.520
737707,-0.430,2.549
737818,-0.518,2.559
737929,-0.625,2.578
738040,-0.586,2.607
738151,-0.518,2.617
738262,-0.615,2.666
738373,-0.625,2.695
738484,-0.654,2.725
738595,-0.586,2.764
738706,-0.654,2.822
738817,-0.732,2.861
738928,-0.664,2.910
739039,-0.742,2.949
739150,-0.674,2.969
739261,-0.596,3.008
739372,-0.732,2.998
739483,-0.684,3.008
739594,-0.801,2.988
739705,-0.635,2.949
739816,-0.801,2.910
739927,-0.859,2.803
740038,-0.723,2.705
740149,-0.791,2.617
740260,-0.732,2.549
740371,-0.732,2.471
740482,-0.830,2.393
740593,-0.830,2.295
740704,-0.771,2.227
740815,-0.801,2.168
740926,-0.762,2.080
741037,-0.684,1.992
741148,-0.703,1.895
741259,-0.811,1.807
741370,-0.703,1.709
741481,-0.723,1.602
741592,-0.762,1.475
741703,-0.713,1.367
741814,-0.820,1.240
741925,-0.771,1.123
742036,-0.840,0.986
742147,-0.732,0.850
742258,-0.713,0.732
742369,-0.664,0.605
742480,-0.713,0.469
742591,-0.791,0.391
742702,-0.723,0.273
742813,-0.732,0.156
742924,-0.713,0.059
743035,-0.752,-0.039
743146,-0.781,-0.166
743257,-0.732,-0.264
743368,-0.576,-0.361
743479,-0.664,-0.469
743590,-0.615,-0.576
743701,-0.645,-0.664
743812,-0.576,-0.771
743923,-0.469,-0.850
744034,-0.537,-0.947
744145,-0.508,-1.035
744256,-0.576,-1.094
744367,-0.439,-1.182
744478,-0.400,-1.260
744589,-0.322,-1.299
744700,-0.352,-1.396
744811,-0.244,-1.445
744922,-0.283,-1.504
745033,-0.176,-1.572
745144,-0.127,-1.621
745255,-0.098,-1.680
745366,-0.117,-1.729
745477,-0.068,-1.777
745588,0.059,-1.836
745699,-0.039,-1.885
745810,0.078,-1.943
745921,0.039,-2.002
746032,0.127,-2.051
746143,0.127,-2.119
746254,0.078,-2.178
746365,0.146,-2.207
746476,0.176,-2.236
746587,0.166,-2.275
746698,0.234,-2.324
746809,0.146,-2.354
746920,0.225,-2.373
747031,0.264,-2.412
747142,0.264,-2.432
747253,0.371,-2.461
747364,0.400,-2.490
747475,0.313,-2.510
747586,0.322,-2.529
747697,0.273,-2.568
747808,0.293,-2.598
747919,0.371,-2.607
748030,0.400,-2.617
748141,0.430,-2.676
748252,0.449,-2.676
748363,0.371,-2.705
748474,0.508,-2.754
748585,0.449,-2.773
748696,0.537,-2.813
748807,0.469,-2.852
748918,0.420,-2.910
749029,0.439,-2.949
749140,0.566,-2.979
749251,0.430,-2.998
749362,0.488,-3.008
749473,0.518,-3.008
749584,0.547,-2.988
749695,0.488,-2.979
749806,0.527,-2.949
749917,0.566,-2.891
750028,0.547,-2.764
750139,0.596,-2.695
750250,0.576,-2.607
750361,0.576,-2.529
750472,0.557,-2.461
750583,0.537,-2.363
750694,0.547,-2.285
750805,0.596,-2.197
750916,0.488,-2.119
751027,0.596,-2.031
751138,0.674,-1.943
751249,0.586,-1.855
751360,0.518,-1.758
751471,0.508,-1.650
751582,0.566,-1.543
751693,0.576,-1.426
751804,0.547,-1.299
751915,0.596,-1.172
752026,0.557,-1.045
752137,0.566,-0.898
752248,0.439,-0.771
752359,0.488,-0.664
752470,0.518,-0.547
752581,0.576,-0.430
752692,0.596,-0.322
752803,0.566,-0.205
752914,0.469,-0.107
753025,0.557,0.000
753136,0.518,0.107
753247,0.518,0.215
753358,0.508,0.322
753469,0.508,0.439
753580,0.459,0.527
753691,0.439,0.625
753802,0.420,0.723
753913,0.352,0.811
754024,0.391,0.889
754135,0.303,0.967
754246,0.195,1.045
754357,0.283,1.113
754468,0.283,1.211
754579,0.264,1.289
754690,0.068,1.348
754801,0.078,1.406
754912,0.049,1.494
755023,0.000,1.553
755134,-0.068,1.611
755245,-0.020,1.650
755356,-0.059,1.699
755467,-0.146,1.768
755578,-0.186,1.816
755689,-0.088,1.865
755800,-0.234,1.943
755911,-0.293,1.982
756022,-0.244,2.031
756133,-0.273,2.090
756244,-0.195,2.158
756355,-0.371,2.188
756466,-0.332,2.227
756577,-0.439,2.256
756688,-0.342,2.295
756799,-0.439,2.314
756910,-0.479,2.363
757021,-0.430,2.373
757132,-0.488,2.402
757243,-0.439,2.432
757354,-0.576,2.461
757465,-0.605,2.490
757576,-0.361,2.510
757687,-0.557,2.539
757798,-0.469,2.559
757909,-0.488,2.588
758020,-0.635,2.598
758131,-0.605,2.627
758242,-0.645,2.656
758353,-0.596,2.686
758464,-0.645,2.715
758575,-0.674,2.744
758686,-0.645,2.783
758797,-0.703,2.832
758908,-0.684,2.881
759019,-0.615,2.920
759130,-0.693,2.959
759241,-0.625,2.969
759352,-0.762,2.998
759463,-0.674,2.988
759574,-0.820,2.979
759685,-0.732,2.949
759796,-0.713,2.910
759907,-0.615,2.842
760018,-0.645,2.725
760129,-0.693,2.656
760240,-0.752,2.578
760351,-0.801,2.500
760462,-0.781,2.412
760573,-0.713,2.344
760684,-0.771,2.256
760795,-0.840,2.178
760906,-0.762,2.090
761017,-0.771,2.012
761128,-0.771,1.914
761239,-0.713,1.836
761350,-0.713,1.709
761461,-0.645,1.621
761572,-0.693,1.514
761683,-0.674,1.406
761794,-0.742,1.279
761905,-0.625,1.152
762016,-0.635,1.016
762127,-0.664,0.879
762238,-0.742,0.762
762349,-0.732,0.635
762460,-0.674,0.518
762571,-0.732,0.381
762682,-0.615,0.293
762793,-0.713,0.186
762904,-0.645,0.088
763015,-0.811,-0.029
763126,-0.635,-0.127
763237,-0.645,-0.234
763348,-0.723,-0.342
763459,-0.732,-0.439
763570,-0.557,-0.537
763681,-0.547,-0.654
763792,-0.605,-0.742
763903,-0.615,-0.840
764014,-0.508,-0.918
764125,-0.518,-1.025
764236,-0.527,-1.094
764347,-0.439,-1.162
764458,-0.391,-1.221
764569,-0.313,-1.289
764680,-0.371,-1.357
764791,-0.283,-1.416
764902,-0.166,-1.475
765013,-0.215,-1.563
765124,-0.088,-1.602
765235,-0.107,-1.660
765346,-0.078,-1.709
765457,-0.068,-1.777
765568,-0.049,-1.816
765679,-0.039,-1.875
765790,-0.010,-1.934
765901,-0.049,-1.982
766012,0.000,-2.041
766123,0.078,-2.100
766234,0.107,-2.148
766345,0.186,-2.197
766456,0.117,-2.236
766567,0.195,-2.285
766678,0.195,-2.305
766789,0.254,-2.344
766900,0.186,-2.363
767011,0.254,-2.402
767122,0.264,-2.422
767233,0.293,-2.461
767344,0.371,-2.461
767455,0.322,-2.510
767566,0.430,-2.539
767677,0.439,-2.549
767788,0.303,-2.588
767899,0.303,-2.607
768010,0.430,-2.637
768121,0.410,-2.646
768232,0.410,-2.676
768343,0.381,-2.705
768454,0.488,-2.725
768565,0.420,-2.764
768676,0.371,-2.803
768787,0.488,-2.842
768898,0.479,-2.881
769009,0.469,-2.939
769120,0.518,-2.969
769231,0.498,-2.988
769342,0.508,-3.008
769453,0.518,-3.008
769564,0.459,-3.008
769675,0.479,-2.969
769786,0.557,-2.949
769897,0.566,-2.900
770008,0.674,-2.783
770119,0.439,-2.686
770230,0.605,-2.617
770341,0.645,-2.549
770452,0.596,-2.471
770563,0.625,-2.393
770674,0.586,-2.314
770785,0.635,-2.207
770896,0.625,-2.129
771007,0.469,-2.061
771118,0.615,-1.963
771229,0.596,-1.855
771340,0.518,-1.787
771451,0.576,-1.670
771562,0.527,-1.572
771673,0.625,-1.455
771784,0.576,-1.328
771895,0.576,-1.201
772006,0.459,-1.074
772117,0.596,-0.938
772228,0.557,-0.801
772339,0.459,-0.703
772450,0.459,-0.576
772561,0.547,-0.469
772672,0.537,-0.332
772783,0.547,-0.244
772894,0.596,-0.156
773005,0.439,-0.029
773116,0.449,0.078
773227,0.488,0.195
773338,0.420,0.303
773449,0.518,0.410
773560,0.518,0.518
773671,0.381,0.615
773782,0.410,0.693
773893,0.400,0.801
774004,0.342,0.889
774115,0.332,0.957
774226,0.273,1.025
774337,0.303,1.104
774448,0.186,1.182
774559,0.293,1.250
774670,0.117,1.328
774781,0.068,1.387
774892,0.068,1.465
775003,-0.049,1.523
775114,0.020,1.582
775225,-0.088,1.650
775336,-0.127,1.699
775447,-0.176,1.748
775558,-0.137,1.787
775669,-0.195,1.855
775780,-0.215,1.914
775891,-0.234,1.963
776002,-0.332,2.021
776113,-0.332,2.061
776224,-0.410,2.139
776335,-0.410,2.178
776446,-0.342,2.197
776557,-0.342,2.256
776668,-0.381,2.275
776779,-0.420,2.324
776890,-0.420,2.344
777001,-0.459,2.363
777112,-0.557,2.393
777223,-0.557,2.412
777334,-0.566,2.451
777445,-0.381,2.471
777556,-0.449,2.490
777667,-0.488,2.520
777778,-0.537,2.549
777889,-0.625,2.568
778000,-0.498,2.598
778111,-0.586,2.617
778222,-0.566,2.666
778333,-0.654,2.686
778444,-0.586,2.695
778555,-0.557,2.734
778666,-0.645,2.783
778777,-0.674,2.822
778888,-0.635,2.871
778999,-0.674,2.920
779110,-0.674,2.959
779221,-0.645,2.979
779332,-0.645,3.008
779443,-0.713,2.998
779554,-0.732,2.988
779665,-0.674,2.969
779776,-0.684,2.930
779887,-0.781,2.881
779998,-0.645,2.764
780109,-0.791,2.666
780220,-0.586,2.578
780331,-0.693,2.510
780442,-0.791,2.441
780553,-0.732,2.363
780664,-0.732,2.285
780775,-0.654,2.207
780886,-0.684,2.119
780997,-0.830,2.031
781108,-0.703,1.943
781219,-0.732,1.836
781330,-0.771,1.758
781441,-0.820,1.660
781552,-0.771,1.553
781663,-0.752,1.426
781774,-0.811,1.299
781885,-0.713,1.182
781996,-0.762,1.035
782107,-0.752,0.928
782218,-0.762,0.781
782329,-0.713,0.654
782440,-0.684,0.557
782551,-0.596,0.430
782662,-0.654,0.313
782773,-0.625,0.225
782884,-0.664,0.107
782995,-0.596,0.000
783106,-0.664,-0.098
783217,-0.547,-0.205
783328,-0.605,-0.313
783439,-0.566,-0.410
783550,-0.615,-0.508
783661,-0.596,-0.625
783772,-0.586,-0.723
783883,-0.566,-0.801
783994,-0.586,-0.889
784105,-0.488,-0.986
784216,-0.498,-1.064
784327,-0.420,-1.143
784438,-0.430,-1.211
784549,-0.361,-1.279
784660,-0.322,-1.338
784771,-0.283,-1.416
784882,-0.273,-1.465
784993,-0.264,-1.563
785104,-0.166,-1.582
785215,-0.137,-1.650
785326,-0.107,-1.699
785437,0.010,-1.768
785548,0.049,-1.836
785659,-0.049,-1.875
785770,-0.010,-1.914
785881,0.000,-1.963
785992,0.088,-2.021
786103,0.098,-2.080
786214,0.176,-2.129
786325,0.195,-2.188
786436,0.244,-2.227
786547,0.176,-2.275
786658,0.186,-2.305
786769,0.254,-2.324
786880,0.205,-2.354
786991,0.254,-2.393
787102,0.283,-2.422
787213,0.244,-2.451
787324,0.244,-2.480
787435,0.381,-2.510
787546,0.352,-2.529
787657,0.225,-2.559
787768,0.361,-2.578
787879,0.420,-2.598
787990,0.430,-2.617
788101,0.361,-2.646
788212,0.439,-2.666
788323,0.391,-2.705
788434,0.449,-2.705
788545,0.459,-2.773
788656,0.459,-2.803
788767,0.430,-2.842
788878,0.537,-2.891
788989,0.400,-2.939
789100,0.508,-2.979
789211,0.566,-3.008
789322,0.488,-3.018
789433,0.537,-3.018
789544,0.439,-3.027
789655,0.488,-2.998
789766,0.537,-2.969
789877,0.488,-2.939
789988,0.605,-2.822
790099,0.527,-2.725
790210,0.625,-2.656
790321,0.479,-2.568
790432,0.479,-2.490
790543,0.547,-2.402
790654,0.615,-2.324
790765,0.693,-2.227
790876,0.605,-2.168
790987,0.508,-2.080
791098,0.479,-1.992
791209,0.449,-1.895
791320,0.625,-1.807
791431,0.576,-1.699
791542,0.586,-1.592
791653,0.645,-1.484
791764,0.557,-1.357
791875,0.596,-1.240
791986,0.615,-1.113
792097,0.586,-0.986
792208,0.498,-0.850
792319,0.596,-0.732
792430,0.576,-0.605
792541,0.498,-0.488
792652,0.518,-0.381
792763,0.479,-0.273
792874,0.537,-0.166
792985,0.625,-0.059
793096,0.527,0.049
793207,0.420,0.156
793318,0.361,0.264
793429,0.430,0.371
793540,0.439,0.488
793651,0.469,0.576
793762,0.410,0.674
793873,0.352,0.752
793984,0.439,0.859
794095,0.332,0.928
794206,0.322,1.016
794317,0.303,1.113
794428,0.205,1.162
794539,0.127,1.221
794650,0.215,1.309
794761,-0.020,1.377
794872,-0.010,1.436
794983,-0.049,1.514
795094,-0.039,1.572
795205,-0.020,1.631
795316,-0.195,1.670
795427,-0.107,1.738
795538,0.020,1.797
795649,-0.107,1.836
795760,-0.225,1.885
795871,-0.273,1.943
795982,-0.215,1.992
796093,-0.400,2.051
796204,-0.332,2.100
796315,-0.313,2.158
796426,-0.469,2.197
796537,-0.322,2.227
796648,-0.469,2.275
796759,-0.459,2.305
796870,-0.449,2.334
796981,-0.469,2.354
797092,-0.479,2.393
797203,-0.352,2.402
797314,-0.371,2.441
797425,-0.459,2.461
797536,-0.586,2.500
797647,-0.576,2.520
797758,-0.498,2.549
797869,-0.498,2.559
797980,-0.615,2.588
798091,-0.527,2.617
798202,-0.430,2.637
798313,-0.596,2.676
798424,-0.586,2.705
798535,-0.645,2.734
798646,-0.596,2.783
798757,-0.615,2.832
798868,-0.635,2.881
798979,-0.713,2.930
799090,-0.664,2.969
799201,-0.596,2.998
799312,-0.703,3.027
799423,-0.713,3.008
799534,-0.684,3.027
799645,-0.781,3.008
799756,-0.742,2.939
799867,-0.811,2.891
799978,-0.811,2.803
800089,-0.781,2.695
800200,-0.742,2.617
800311,-0.762,2.529
800422,-0.811,2.471
800533,-0.732,2.393
800644,-0.664,2.305
800755,-0.762,2.236
800866,-0.791,2.148
800977,-0.801,2.051
801088,-0.713,1.973
801199,-0.732,1.875
801310,-0.820,1.797
801421,-0.713,1.670
801532,-0.723,1.563
801643,-0.830,1.455
801754,-0.771,1.338
801865,-0.693,1.211
801976,-0.654,1.084
802087,-0.713,0.957
802198,-0.713,0.830
802309,-0.742,0.684
802420,-0.713,0.586
802531,-0.645,0.459
802642,-0.771,0.342
802753,-0.723,0.244
802864,-0.645,0.137
802975,-0.615,0.029
803086,-0.654,-0.068
803197,-0.723,-0.176
803308,-0.684,-0.293
803419,-0.635,-0.391
803530,-0.605,-0.479
803641,-0.635,-0.596
803752,-0.566,-0.693
803863,-0.557,-0.781
803974,-0.527,-0.869
804085,-0.449,-0.967
804196,-0.557,-1.035
804307,-0.527,-1.133
804418,-0.381,-1.191
804529,-0.361,-1.279
804640,-0.332,-1.328
804751,-0.225,-1.396
804862,-0.313,-1.475
804973,-0.215,-1.504
805084,-0.264,-1.572
805195,-0.098,-1.650
805306,-0.156,-1.699
805417,0.010,-1.748
805528,-0.049,-1.797
805639,-0.020,-1.855
805750,0.039,-1.895
805861,0.059,-1.963
805972,0.020,-2.012
806083,0.107,-2.070
806194,0.107,-2.129
806305,0.234,-2.178
806416,0.166,-2.217
806527,0.205,-2.256
806638,0.254,-2.285
806749,0.166,-2.314
806860,0.225,-2.363
806971,0.283,-2.383
807082,0.322,-2.412
807193,0.264,-2.441
807304,0.273,-2.480
807415,0.371,-2.490
807526,0.322,-2.520
807637,0.303,-2.549
807748,0.381,-2.568
807859,0.352,-2.607
807970,0.469,-2.607
808081,0.439,-2.656
808192,0.381,-2.656
808303,0.420,-2.686
808414,0.420,-2.725
808525,0.498,-2.764
808636,0.439,-2.803
808747,0.508,-2.842
808858,0.498,-2.891
808969,0.498,-2.930
809080,0.381,-2.979
809191,0.488,-3.018
809302,0.449,-3.027
809413,0.498,-3.037
809524,0.586,-3.037
809635,0.576,-3.018
809746,0.625,-2.988
809857,0.557,-2.939
809968,0.576,-2.852
810079,0.547,-2.764
810190,0.645,-2.656
810301,0.537,-2.578
810412,0.664,-2.510
810523,0.527,-2.441
810634,0.615,-2.344
810745,0.537,-2.266
810856,0.615,-2.188
810967,0.586,-2.100
811078,0.518,-2.021
811189,0.527,-1.924
811300,0.596,-1.836
811411,0.635,-1.729
811522,0.488,-1.621
811633,0.605,-1.523
811744,0.488,-1.406
811855,0.566,-1.270
811966,0.469,-1.152
812077,0.566,-1.016
812188,0.508,-0.879
812299,0.498,-0.762
812410,0.469,-0.635
812521,0.469,-0.527
812632,0.605,-0.391
812743,0.488,-0.303
812854,0.479,-0.186
812965,0.586,-0.088
813076,0.508,0.020
813187,0.479,0.146
813298,0.596,0.244
813409,0.488,0.332
813520,0.410,0.449
813631,0.518,0.557
813742,0.400,0.664
813853,0.332,0.742
813964,0.352,0.820
814075,0.420,0.918
814186,0.332,0.986
814297,0.283,1.084
814408,0.215,1.152
814519,0.186,1.211
814630,0.127,1.299
814741,0.195,1.348
814852,0.156,1.406
814963,-0.010,1.494
815074,-0.117,1.563
815185,-0.049,1.592
815296,-0.049,1.670
815407,0.010,1.699
815518,-0.117,1.768
815629,-0.205,1.846
815740,-0.332,1.885
815851,-0.234,1.934
815962,-0.264,1.992
816073,-0.234,2.041
816184,-0.303,2.090
816295,-0.371,2.148
816406,-0.342,2.188
816517,-0.322,2.227
816628,-0.352,2.266
816739,-0.420,2.295
816850,-0.410,2.324
816961,-0.459,2.344
817072,-0.430,2.383
817183,-0.498,2.412
817294,-0.410,2.451
817405,-0.459,2.471
817516,-0.508,2.500
817627,-0.488,2.510
817738,-0.635,2.549
817849,-0.576,2.549
817960,-0.576,2.588
818071,-0.635,2.617
818182,-0.625,2.637
818293,-0.566,2.656
818404,-0.664,2.695
818515,-0.586,2.744
818626,-0.605,2.783
818737,-0.605,2.813
818848,-0.684,2.881
818959,-0.732,2.920
819070,-0.547,2.969
819181,-0.674,2.988
819292,-0.693,3.008
819403,-0.723,3.027
819514,-0.732,3.018
819625,-0.693,2.988
819736,-0.801,2.969
819847,-0.703,2.920
819958,-0.752,2.822
820069,-0.811,2.715
820180,-0.732,2.637
820291,-0.703,2.559
820402,-0.752,2.480
820513,-0.713,2.412
820624,-0.801,2.324
820735,-0.752,2.246
820846,-0.732,2.168
820957,-0.732,2.090
821068,-0.801,2.002
821179,-0.791,1.914
821290,-0.752,1.816
821401,-0.664,1.719
821512,-0.645,1.621
821623,-0.732,1.504
821734,-0.771,1.377
821845,-0.781,1.250
821956,-0.684,1.133
822067,-0.625,0.996
822178,-0.625,0.879
822289,-0.771,0.742
822400,-0.684,0.605
822511,-0.664,0.498
822622,-0.762,0.381
822733,-0.625,0.293
822844,-0.693,0.156
822955,-0.723,0.049
823066,-0.693,-0.039
823177,-0.596,-0.146
823288,-0.684,-0.254
823399,-0.703,-0.371
823510,-0.635,-0.469
823621,-0.576,-0.566
823732,-0.576,-0.654
823843,-0.557,-0.752
823954,-0.479,-0.859
824065,-0.566,-0.938
824176,-0.479,-1.035
824287,-0.361,-1.104
824398,-0.400,-1.172
824509,-0.439,-1.250
824620,-0.449,-1.299
824731,-0.352,-1.377
824842,-0.322,-1.455
824953,-0.205,-1.514
825064,-0.234,-1.572
825175,-0.127,-1.621
825286,-0.117,-1.680
825397,-0.068,-1.748
825508,-0.020,-1.787
825619,-0.156,-1.846
825730,0.078,-1.895
825841,0.059,-1.963
825952,0.137,-2.002
826063,0.078,-2.051
826174,0.020,-2.119
826285,0.098,-2.148
826396,0.107,-2.207
826507,0.107,-2.236
826618,0.195,-2.295
826729,0.303,-2.324
826840,0.244,-2.334
826951,0.254,-2.383
827062,0.293,-2.412
827173,0.303,-2.451
827284,0.322,-2.461
827395,0.322,-2.490
827506,0.342,-2.510
827617,0.439,-2.549
827728,0.342,-2.568
827839,0.400,-2.588
827950,0.391,-2.617
828061,0.361,-2.646
828172,0.469,-2.656
828283,0.430,-2.686
828394,0.449,-2.715
828505,0.352,-2.744
828616,0.508,-2.783
828727,0.400,-2.832
828838,0.488,-2.891
828949,0.420,-2.920
829060,0.469,-2.949
829171,0.527,-3.008
829282,0.518,-3.018
829393,0.537,-3.027
829504,0.430,-3.018
829615,0.586,-3.037
829726,0.615,-2.988
829837,0.459,-2.939
829948,0.605,-2.891
830059,0.537,-2.764
830170,0.537,-2.676
830281,0.615,-2.598
830392,0.537,-2.529
830503,0.586,-2.451
830614,0.664,-2.373
830725,0.527,-2.295
830836,0.654,-2.207
830947,0.508,-2.119
831058,0.615,-2.031
831169,0.625,-1.953
831280,0.566,-1.855
831391,0.645,-1.768
831502,0.547,-1.660
831613,0.566,-1.523
831724,0.537,-1.426
831835,0.488,-1.309
831946,0.576,-1.182
832057,0.537,-1.055
832168,0.488,-0.928
832279,0.518,-0.791
832390,0.586,-0.664
832501,0.469,-0.537
832612,0.498,-0.449
832723,0.508,-0.322
832834,0.625,-0.205
832945,0.508,-0.117
833056,0.547,0.000
833167,0.439,0.107
833278,0.479,0.205
833389,0.537,0.313
833500,0.498,0.439
833611,0.469,0.518
833722,0.420,0.625
833833,0.342,0.713
833944,0.410,0.801
834055,0.361,0.898
834166,0.322,0.967
834277,0.332,1.035
834388,0.195,1.123
834499,0.273,1.211
834610,0.176,1.279
834721,0.166,1.338
834832,0.068,1.406
