,Канал: 0,Канал: 1
578500,-0.732,-0.771
578750,-0.684,-0.996
579000,-0.498,-1.191
579250,-0.527,-1.367
579500,-0.439,-1.523
579750,-0.293,-1.670
580000,-0.225,-1.826
580250,-0.098,-1.953
580500,0.020,-2.080
580750,-0.010,-2.217
581000,0.039,-2.354
581250,0.166,-2.461
581500,0.176,-2.549
581750,0.215,-2.607
582000,0.254,-2.686
582250,0.371,-2.744
582500,0.371,-2.822
582750,0.479,-2.881
583000,0.420,-2.959
583250,0.479,-3.066
583500,0.400,-3.193
583750,0.391,-3.291
584000,0.566,-3.359
584250,0.547,-3.350
584500,0.576,-3.281
584750,0.557,-3.057
585000,0.674,-2.852
585250,0.596,-2.656
585500,0.674,-2.441
585750,0.576,-2.236
586000,0.625,-1.992
586250,0.605,-1.748
586500,0.576,-1.445
586750,0.586,-1.143
587000,0.537,-0.820
587250,0.547,-0.547
587500,0.547,-0.264
587750,0.518,-0.010
588000,0.605,0.254
588250,0.537,0.527
588500,0.488,0.742
588750,0.459,0.957
589000,0.313,1.162
589250,0.264,1.328
589500,0.088,1.504
589750,-0.039,1.680
590000,-0.117,1.807
590250,-0.215,1.934
590500,-0.293,2.070
590750,-0.332,2.197
591000,-0.391,2.344
591250,-0.400,2.441
591500,-0.469,2.529
591750,-0.420,2.598
592000,-0.488,2.656
592250,-0.615,2.734
592500,-0.566,2.783
592750,-0.674,2.852
593000,-0.723,2.930
593250,-0.723,3.047
593500,-0.742,3.174
593750,-0.762,3.281
594000,-0.723,3.320
594250,-0.752,3.311
594500,-0.840,3.213
594750,-0.918,2.979
595000,-0.918,2.793
595250,-0.898,2.607
595500,-0.859,2.402
595750,-0.869,2.197
596000,-0.752,1.963
596250,-0.928,1.719
596500,-0.840,1.416
596750,-0.801,1.104
597000,-0.859,0.801
597250,-0.879,0.508
597500,-0.918,0.244
597750,-0.781,0.000
598000,-0.693,-0.273
598250,-0.742,-0.527
598500,-0.781,-0.762
598750,-0.684,-0.996
599000,-0.693,-1.182
599250,-0.586,-1.357
599500,-0.313,-1.514
599750,-0.352,-1.689
600000,-0.166,-1.826
600250,-0.098,-1.943
600500,-0.117,-2.080
600750,-0.020,-2.236
601000,0.098,-2.344
601250,0.146,-2.461
601500,0.234,-2.549
601750,0.283,-2.627
602000,0.254,-2.686
602250,0.371,-2.764
602500,0.361,-2.822
602750,0.332,-2.891
603000,0.303,-2.949
603250,0.469,-3.047
603500,0.488,-3.174
603750,0.498,-3.301
604000,0.518,-3.359
604250,0.605,-3.340
604500,0.615,-3.271
604750,0.557,-3.037
605000,0.674,-2.842
605250,0.518,-2.646
605500,0.645,-2.441
605750,0.596,-2.227
606000,0.596,-2.002
606250,0.615,-1.748
606500,0.605,-1.455
606750,0.615,-1.152
607000,0.605,-0.840
607250,0.576,-0.537
607500,0.566,-0.264
607750,0.576,-0.010
608000,0.557,0.264
608250,0.459,0.518
608500,0.547,0.742
608750,0.439,0.957
609000,0.342,1.143
609250,0.273,1.338
609500,0.049,1.494
609750,-0.010,1.670
610000,-0.078,1.807
610250,-0.205,1.934
610500,-0.254,2.070
610750,-0.254,2.207
611000,-0.410,2.334
611250,-0.430,2.441
611500,-0.488,2.520
611750,-0.537,2.607
612000,-0.547,2.656
612250,-0.527,2.734
612500,-0.791,2.783
612750,-0.615,2.852
613000,-0.713,2.930
613250,-0.615,3.027
613500,-0.693,3.135
613750,-0.693,3.252
614000,-0.752,3.311
614250,-0.811,3.301
614500,-0.859,3.193
614750,-0.928,2.969
615000,-0.830,2.783
615250,-0.898,2.598
615500,-0.908,2.402
615750,-0.820,2.188
616000,-0.928,1.973
616250,-0.830,1.699
616500,-0.918,1.426
616750,-0.820,1.113
617000,-0.820,0.791
617250,-0.781,0.508
617500,-0.840,0.254
617750,-0.742,-0.020
618000,-0.879,-0.273
618250,-0.742,-0.518
618500,-0.723,-0.762
618750,-0.742,-0.986
619000,-0.654,-1.182
619250,-0.488,-1.348
619500,-0.508,-1.514
619750,-0.283,-1.670
620000,-0.254,-1.826
620250,-0.049,-1.953
620500,0.020,-2.090
620750,0.010,-2.217
621000,0.107,-2.354
621250,0.117,-2.461
621500,0.254,-2.549
621750,0.293,-2.617
622000,0.342,-2.695
622250,0.420,-2.754
622500,0.332,-2.822
622750,0.352,-2.881
623000,0.449,-2.939
623250,0.410,-3.027
623500,0.459,-3.154
623750,0.566,-3.271
624000,0.459,-3.330
624250,0.605,-3.340
624500,0.605,-3.262
624750,0.566,-3.037
625000,0.596,-2.842
625250,0.605,-2.646
625500,0.693,-2.451
625750,0.615,-2.227
626000,0.479,-2.012
626250,0.605,-1.748
626500,0.576,-1.465
626750,0.420,-1.152
627000,0.537,-0.840
627250,0.498,-0.547
627500,0.537,-0.273
627750,0.557,-0.010
628000,0.459,0.264
628250,0.459,0.508
628500,0.439,0.742
628750,0.391,0.957
629000,0.322,1.152
629250,0.244,1.328
629500,0.127,1.494
629750,-0.010,1.660
630000,-0.127,1.797
630250,-0.244,1.943
630500,-0.264,2.070
630750,-0.361,2.197
631000,-0.479,2.334
631250,-0.352,2.432
631500,-0.430,2.520
631750,-0.459,2.588
632000,-0.566,2.656
632250,-0.586,2.715
632500,-0.576,2.783
632750,-0.576,2.842
633000,-0.674,2.920
633250,-0.635,3.018
633500,-0.762,3.135
633750,-0.879,3.232
634000,-0.801,3.301
634250,-0.801,3.291
634500,-0.869,3.203
634750,-0.879,2.969
635000,-0.879,2.783
635250,-0.762,2.598
635500,-0.850,2.402
635750,-0.830,2.188
636000,-0.850,1.963
636250,-0.811,1.709
636500,-0.850,1.416
636750,-0.723,1.094
637000,-0.801,0.791
637250,-0.830,0.508
637500,-0.742,0.244
637750,-0.762,-0.020
638000,-0.654,-0.283
638250,-0.635,-0.518
638500,-0.645,-0.762
638750,-0.791,-0.977
639000,-0.635,-1.182
639250,-0.596,-1.348
639500,-0.371,-1.523
639750,-0.410,-1.699
640000,-0.117,-1.826
640250,-0.137,-1.943
640500,-0.078,-2.080
640750,0.020,-2.207
641000,0.156,-2.344
641250,0.146,-2.441
641500,0.205,-2.529
641750,0.156,-2.617
642000,0.195,-2.676
642250,0.303,-2.734
642500,0.352,-2.803
642750,0.352,-2.881
643000,0.430,-2.949
643250,0.459,-3.037
643500,0.410,-3.164
643750,0.527,-3.281
644000,0.459,-3.350
644250,0.518,-3.340
644500,0.547,-3.271
644750,0.684,-3.066
645000,0.615,-2.842
645250,0.654,-2.656
645500,0.566,-2.451
645750,0.566,-2.236
646000,0.596,-2.012
646250,0.557,-1.748
646500,0.557,-1.465
646750,0.674,-1.162
647000,0.410,-0.840
647250,0.498,-0.547
647500,0.508,-0.273
647750,0.518,-0.020
648000,0.488,0.234
648250,0.459,0.508
648500,0.469,0.752
648750,0.381,0.957
649000,0.400,1.152
649250,0.313,1.328
649500,0.146,1.504
649750,-0.039,1.660
650000,-0.215,1.797
650250,-0.234,1.934
650500,-0.254,2.061
650750,-0.342,2.207
651000,-0.371,2.334
651250,-0.400,2.441
651500,-0.508,2.520
651750,-0.566,2.598
652000,-0.586,2.666
652250,-0.518,2.725
652500,-0.576,2.783
652750,-0.713,2.852
653000,-0.645,2.920
653250,-0.645,3.047
653500,-0.732,3.154
653750,-0.713,3.252
654000,-0.801,3.320
654250,-0.898,3.281
654500,-0.830,3.213
654750,-0.908,2.969
655000,-0.859,2.793
655250,-0.898,2.598
655500,-0.947,2.412
655750,-0.781,2.207
656000,-0.781,1.963
656250,-0.840,1.719
656500,-0.859,1.426
656750,-0.811,1.113
657000,-0.771,0.801
657250,-0.840,0.508
657500,-0.811,0.254
657750,-0.801,-0.010
658000,-0.723,-0.264
658250,-0.791,-0.527
658500,-0.791,-0.762
658750,-0.723,-0.996
659000,-0.586,-1.182
659250,-0.469,-1.348
659500,-0.352,-1.504
659750,-0.303,-1.680
660000,-0.176,-1.816
660250,-0.098,-1.934
660500,0.000,-2.061
660750,0.068,-2.207
661000,0.098,-2.334
661250,0.088,-2.441
661500,0.186,-2.529
661750,0.205,-2.607
662000,0.293,-2.676
662250,0.371,-2.744
662500,0.283,-2.813
662750,0.381,-2.881
663000,0.352,-2.949
663250,0.332,-3.047
663500,0.469,-3.174
663750,0.400,-3.291
664000,0.469,-3.359
664250,0.586,-3.350
664500,0.498,-3.271
664750,0.635,-3.047
665000,0.537,-2.852
665250,0.557,-2.656
665500,0.625,-2.451
665750,0.537,-2.236
666000,0.566,-2.012
666250,0.605,-1.758
666500,0.537,-1.475
666750,0.576,-1.162
667000,0.547,-0.850
667250,0.527,-0.557
667500,0.596,-0.283
667750,0.615,-0.020
668000,0.439,0.244
668250,0.479,0.518
668500,0.508,0.752
668750,0.430,0.947
669000,0.400,1.143
669250,0.264,1.328
669500,0.020,1.494
669750,-0.010,1.660
670000,-0.127,1.807
670250,-0.234,1.943
670500,-0.215,2.070
670750,-0.313,2.197
671000,-0.439,2.324
671250,-0.557,2.441
671500,-0.527,2.529
671750,-0.557,2.598
672000,-0.576,2.656
672250,-0.586,2.734
672500,-0.654,2.793
672750,-0.713,2.852
673000,-0.693,2.939
673250,-0.713,3.057
673500,-0.742,3.174
673750,-0.762,3.281
674000,-0.703,3.340
674250,-0.850,3.320
674500,-0.820,3.232
674750,-0.811,2.979
675000,-0.830,2.793
675250,-0.908,2.607
675500,-0.850,2.412
675750,-0.732,2.207
676000,-0.850,1.973
676250,-0.918,1.709
676500,-0.840,1.426
676750,-0.771,1.113
677000,-0.752,0.801
677250,-0.889,0.518
677500,-0.928,0.254
677750,-0.771,-0.010
678000,-0.703,-0.264
678250,-0.801,-0.527
678500,-0.693,-0.752
678750,-0.723,-0.986
679000,-0.703,-1.191
679250,-0.479,-1.348
679500,-0.527,-1.514
679750,-0.371,-1.670
680000,-0.234,-1.816
680250,-0.117,-1.953
680500,-0.137,-2.070
680750,0.029,-2.207
681000,0.039,-2.344
681250,0.010,-2.461
681500,0.195,-2.549
681750,0.176,-2.627
682000,0.332,-2.686
682250,0.371,-2.754
682500,0.332,-2.803
682750,0.371,-2.881
683000,0.420,-2.949
683250,0.449,-3.047
683500,0.410,-3.184
683750,0.547,-3.291
684000,0.488,-3.359
684250,0.498,-3.340
684500,0.625,-3.281
684750,0.635,-3.057
685000,0.518,-2.852
685250,0.605,-2.656
685500,0.615,-2.451
685750,0.625,-2.246
686000,0.684,-2.012
686250,0.615,-1.758
686500,0.537,-1.465
686750,0.635,-1.162
687000,0.586,-0.840
687250,0.518,-0.576
687500,0.488,-0.303
687750,0.508,-0.020
688000,0.547,0.244
688250,0.469,0.498
688500,0.566,0.732
688750,0.420,0.947
689000,0.371,1.152
689250,0.293,1.328
689500,0.078,1.514
689750,0.049,1.670
690000,-0.137,1.807
690250,-0.107,1.943
690500,-0.361,2.080
690750,-0.342,2.207
691000,-0.420,2.334
691250,-0.439,2.441
691500,-0.459,2.529
691750,-0.518,2.588
692000,-0.557,2.666
692250,-0.674,2.725
692500,-0.625,2.793
692750,-0.654,2.861
693000,-0.615,2.939
693250,-0.586,3.047
693500,-0.615,3.164
693750,-0.762,3.271
694000,-0.820,3.311
694250,-0.850,3.311
694500,-0.771,3.213
694750,-0.889,2.979
695000,-0.830,2.793
695250,-0.898,2.607
695500,-0.889,2.402
695750,-0.732,2.197
696000,-0.752,1.982
696250,-0.781,1.709
696500,-0.830,1.416
696750,-0.771,1.123
697000,-0.791,0.801
697250,-0.811,0.518
697500,-0.752,0.244
697750,-0.791,-0.010
698000,-0.791,-0.273
698250,-0.732,-0.527
698500,-0.811,-0.762
698750,-0.596,-0.977
699000,-0.557,-1.182
699250,-0.518,-1.357
699500,-0.420,-1.514
699750,-0.400,-1.670
700000,-0.215,-1.807
700250,-0.098,-1.943
700500,-0.098,-2.080
700750,0.039,-2.217
701000,0.117,-2.334
701250,0.244,-2.451
701500,0.186,-2.539
701750,0.117,-2.617
702000,0.313,-2.686
702250,0.400,-2.754
702500,0.361,-2.813
702750,0.322,-2.871
703000,0.322,-2.939
703250,0.439,-3.037
703500,0.479,-3.164
703750,0.488,-3.271
704000,0.479,-3.330
704250,0.605,-3.330
704500,0.557,-3.271
704750,0.596,-3.047
705000,0.537,-2.842
705250,0.723,-2.656
705500,0.586,-2.432
705750,0.625,-2.246
706000,0.605,-2.031
706250,0.645,-1.768
706500,0.576,-1.475
706750,0.518,-1.162
707000,0.605,-0.859
707250,0.527,-0.557
707500,0.664,-0.283
707750,0.605,-0.029
708000,0.576,0.225
708250,0.479,0.498
708500,0.459,0.732
708750,0.488,0.947
709000,0.332,1.133
709250,0.186,1.328
709500,0.176,1.504
709750,0.000,1.660
710000,-0.127,1.797
710250,-0.215,1.943
710500,-0.244,2.070
710750,-0.303,2.197
711000,-0.332,2.324
711250,-0.498,2.441
711500,-0.518,2.520
711750,-0.527,2.607
712000,-0.596,2.666
712250,-0.635,2.705
712500,-0.762,2.783
712750,-0.645,2.842
713000,-0.605,2.930
713250,-0.664,3.018
713500,-0.713,3.145
713750,-0.771,3.252
714000,-0.811,3.311
714250,-0.859,3.291
714500,-0.840,3.223
714750,-0.850,2.988
715000,-0.918,2.803
715250,-0.869,2.607
715500,-0.811,2.412
715750,-0.918,2.217
716000,-0.947,1.982
716250,-0.801,1.709
716500,-0.859,1.436
716750,-0.801,1.113
717000,-0.850,0.801
717250,-0.811,0.527
717500,-0.752,0.264
717750,-0.781,-0.010
718000,-0.850,-0.264
718250,-0.830,-0.527
718500,-0.713,-0.752
718750,-0.615,-0.986
719000,-0.615,-1.201
719250,-0.576,-1.348
719500,-0.371,-1.504
719750,-0.293,-1.660
720000,-0.303,-1.807
720250,-0.127,-1.943
720500,-0.049,-2.090
720750,-0.020,-2.207
721000,0.107,-2.334
721250,0.176,-2.461
721500,0.107,-2.539
721750,0.273,-2.617
722000,0.371,-2.686
722250,0.283,-2.754
722500,0.342,-2.822
722750,0.332,-2.871
723000,0.381,-2.949
723250,0.518,-3.027
723500,0.508,-3.145
723750,0.459,-3.262
724000,0.527,-3.311
724250,0.537,-3.340
724500,0.488,-3.262
724750,0.645,-3.047
725000,0.615,-2.842
725250,0.576,-2.656
725500,0.586,-2.441
725750,0.664,-2.246
726000,0.605,-2.012
726250,0.518,-1.768
726500,0.537,-1.484
726750,0.469,-1.152
727000,0.557,-0.859
727250,0.430,-0.566
727500,0.596,-0.293
727750,0.459,-0.029
728000,0.557,0.225
728250,0.508,0.488
728500,0.430,0.723
728750,0.430,0.938
729000,0.332,1.133
729250,0.293,1.309
729500,0.156,1.484
729750,0.078,1.641
730000,-0.088,1.787
730250,-0.205,1.924
730500,-0.264,2.070
730750,-0.313,2.197
731000,-0.293,2.324
731250,-0.400,2.432
731500,-0.439,2.510
731750,-0.566,2.588
732000,-0.498,2.646
732250,-0.605,2.725
732500,-0.615,2.783
732750,-0.703,2.842
733000,-0.703,2.920
733250,-0.732,3.018
733500,-0.654,3.145
733750,-0.781,3.242
734000,-0.771,3.301
734250,-0.791,3.301
734500,-0.898,3.223
734750,-0.781,2.988
735000,-0.859,2.793
735250,-0.879,2.617
735500,-0.791,2.422
735750,-0.742,2.207
736000,-0.781,1.982
736250,-0.986,1.709
736500,-0.723,1.426
736750,-0.791,1.123
737000,-0.791,0.811
737250,-0.850,0.518
737500,-0.791,0.254
737750,-0.742,-0.010
738000,-0.811,-0.283
738250,-0.703,-0.518
738500,-0.703,-0.752
738750,-0.635,-0.977
739000,-0.615,-1.191
739250,-0.459,-1.348
739500,-0.430,-1.504
739750,-0.342,-1.670
740000,-0.146,-1.807
740250,-0.225,-1.943
740500,0.029,-2.061
740750,-0.020,-2.207
741000,0.010,-2.334
741250,0.166,-2.441
741500,0.215,-2.529
741750,0.283,-2.607
742000,0.283,-2.676
742250,0.322,-2.725
742500,0.342,-2.803
742750,0.273,-2.861
743000,0.381,-2.939
743250,0.400,-3.027
743500,0.469,-3.154
743750,0.498,-3.262
744000,0.557,-3.340
744250,0.439,-3.330
744500,0.693,-3.262
744750,0.605,-3.047
745000,0.586,-2.842
745250,0.586,-2.646
745500,0.547,-2.451
745750,0.586,-2.246
746000,0.693,-2.012
746250,0.518,-1.758
746500,0.527,-1.484
746750,0.566,-1.162
747000,0.527,-0.869
747250,0.605,-0.566
747500,0.479,-0.303
747750,0.674,-0.029
748000,0.508,0.225
748250,0.498,0.498
748500,0.439,0.723
748750,0.391,0.938
749000,0.361,1.143
749250,0.244,1.309
749500,0.078,1.484
749750,0.029,1.650
750000,-0.137,1.797
750250,-0.117,1.934
750500,-0.215,2.051
750750,-0.225,2.188
751000,-0.430,2.324
751250,-0.381,2.432
751500,-0.488,2.510
751750,-0.508,2.598
752000,-0.547,2.656
752250,-0.664,2.734
752500,-0.693,2.783
752750,-0.664,2.842
753000,-0.645,2.930
753250,-0.742,3.037
753500,-0.762,3.164
753750,-0.820,3.262
754000,-0.771,3.320
754250,-0.820,3.311
754500,-0.850,3.223
754750,-0.762,3.018
755000,-0.850,2.822
755250,-0.791,2.627
755500,-0.898,2.412
755750,-0.820,2.227
756000,-0.820,2.002
756250,-0.840,1.738
756500,-0.840,1.426
756750,-0.771,1.113
757000,-0.889,0.820
757250,-0.830,0.518
757500,-0.801,0.254
757750,-0.898,-0.010
758000,-0.801,-0.264
758250,-0.811,-0.527
758500,-0.762,-0.762
758750,-0.703,-0.967
759000,-0.586,-1.172
759250,-0.518,-1.348
759500,-0.430,-1.514
759750,-0.322,-1.670
760000,-0.264,-1.807
760250,-0.127,-1.943
760500,-0.039,-2.080
760750,0.059,-2.217
761000,0.107,-2.344
761250,0.137,-2.451
761500,0.137,-2.539
761750,0.244,-2.607
762000,0.293,-2.686
762250,0.361,-2.744
762500,0.332,-2.822
762750,0.449,-2.871
763000,0.391,-2.949
763250,0.361,-3.057
763500,0.527,-3.184
763750,0.488,-3.291
764000,0.469,-3.350
764250,0.605,-3.350
764500,0.566,-3.281
764750,0.615,-3.057
765000,0.645,-2.842
765250,0.654,-2.646
765500,0.596,-2.451
765750,0.596,-2.246
766000,0.586,-2.031
766250,0.586,-1.768
766500,0.586,-1.494
766750,0.410,-1.162
767000,0.596,-0.850
767250,0.547,-0.566
767500,0.547,-0.303
767750,0.635,-0.029
768000,0.479,0.234
768250,0.449,0.488
768500,0.498,0.723
768750,0.518,0.938
769000,0.371,1.143
769250,0.195,1.309
769500,0.205,1.504
769750,0.020,1.650
770000,-0.078,1.787
770250,-0.195,1.934
770500,-0.293,2.061
770750,-0.371,2.188
771000,-0.313,2.324
771250,-0.273,2.441
771500,-0.547,2.520
771750,-0.527,2.598
772000,-0.645,2.666
772250,-0.625,2.734
772500,-0.635,2.793
772750,-0.625,2.861
773000,-0.596,2.930
773250,-0.537,3.047
773500,-0.752,3.164
773750,-0.898,3.271
774000,-0.771,3.330
774250,-0.703,3.330
774500,-0.791,3.232
774750,-0.869,3.008
775000,-0.889,2.813
775250,-0.869,2.607
775500,-0.811,2.422
775750,-0.928,2.227
776000,-0.781,1.992
776250,-0.840,1.729
776500,-0.791,1.445
776750,-0.820,1.123
777000,-0.869,0.801
777250,-0.820,0.537
777500,-0.791,0.254
777750,-0.820,-0.010
778000,-0.820,-0.273
778250,-0.840,-0.527
778500,-0.762,-0.742
778750,-0.732,-0.977
779000,-0.713,-1.172
779250,-0.508,-1.367
779500,-0.420,-1.523
779750,-0.264,-1.660
780000,-0.303,-1.816
780250,-0.078,-1.934
780500,-0.078,-2.070
780750,0.049,-2.207
781000,0.098,-2.354
781250,0.156,-2.451
781500,0.146,-2.549
781750,0.225,-2.617
782000,0.303,-2.686
782250,0.234,-2.754
782500,0.361,-2.822
782750,0.322,-2.881
783000,0.430,-2.939
783250,0.381,-3.057
783500,0.479,-3.174
783750,0.430,-3.281
784000,0.508,-3.340
784250,0.518,-3.340
784500,0.615,-3.271
784750,0.605,-3.057
785000,0.566,-2.861
785250,0.684,-2.666
785500,0.615,-2.451
785750,0.625,-2.256
786000,0.527,-2.031
786250,0.596,-1.768
786500,0.684,-1.475
786750,0.615,-1.172
787000,0.527,-0.850
787250,0.605,-0.557
787500,0.527,-0.303
787750,0.527,-0.039
788000,0.488,0.225
788250,0.527,0.498
788500,0.342,0.723
788750,0.508,0.947
789000,0.322,1.133
789250,0.254,1.309
789500,0.137,1.484
789750,0.000,1.650
790000,-0.088,1.797
790250,-0.137,1.914
790500,-0.283,2.061
790750,-0.322,2.197
791000,-0.449,2.344
791250,-0.381,2.432
791500,-0.469,2.520
791750,-0.488,2.578
792000,-0.527,2.666
792250,-0.547,2.715
792500,-0.635,2.793
792750,-0.732,2.842
793000,-0.615,2.920
793250,-0.537,3.047
793500,-0.732,3.154
793750,-0.732,3.262
794000,-0.791,3.311
794250,-0.781,3.301
794500,-0.820,3.223
794750,-0.879,2.988
795000,-0.781,2.822
795250,-0.850,2.607
795500,-0.938,2.422
795750,-1.006,2.207
796000,-0.771,1.992
796250,-0.811,1.738
796500,-0.918,1.436
796750,-0.830,1.123
797000,-0.859,0.811
797250,-0.869,0.537
797500,-0.820,0.264
797750,-0.742,0.000
798000,-0.762,-0.264
798250,-0.781,-0.527
798500,-0.674,-0.752
798750,-0.674,-0.977
799000,-0.693,-1.182
799250,-0.596,-1.348
799500,-0.420,-1.504
799750,-0.273,-1.660
800000,-0.176,-1.816
800250,-0.059,-1.943
800500,0.029,-2.070
800750,0.068,-2.207
801000,-0.010,-2.344
801250,0.146,-2.451
801500,0.137,-2.529
801750,0.186,-2.617
802000,0.234,-2.695
802250,0.391,-2.754
802500,0.400,-2.803
802750,0.420,-2.871
803000,0.439,-2.930
803250,0.391,-3.037
803500,0.439,-3.154
803750,0.498,-3.262
804000,0.508,-3.330
804250,0.654,-3.320
804500,0.586,-3.252
804750,0.635,-3.037
805000,0.586,-2.852
805250,0.635,-2.646
805500,0.742,-2.451
805750,0.635,-2.246
806000,0.586,-2.012
806250,0.596,-1.787
806500,0.654,-1.475
806750,0.645,-1.172
807000,0.586,-0.850
807250,0.547,-0.576
807500,0.449,-0.303
807750,0.488,-0.039
808000,0.527,0.225
808250,0.518,0.488
808500,0.459,0.703
808750,0.352,0.938
809000,0.352,1.123
809250,0.273,1.309
809500,0.205,1.484
809750,-0.010,1.641
810000,-0.010,1.787
810250,-0.107,1.924
810500,-0.283,2.051
810750,-0.332,2.188
811000,-0.400,2.324
811250,-0.430,2.422
811500,-0.381,2.520
811750,-0.459,2.598
812000,-0.381,2.666
812250,-0.674,2.715
812500,-0.674,2.783
812750,-0.684,2.832
813000,-0.586,2.910
813250,-0.703,2.998
813500,-0.693,3.135
813750,-0.762,3.242
814000,-0.732,3.301
814250,-0.664,3.301
814500,-0.820,3.213
814750,-0.850,2.998
815000,-0.742,2.822
815250,-0.898,2.607
815500,-0.791,2.422
815750,-0.752,2.217
816000,-0.938,1.982
816250,-0.830,1.719
816500,-0.908,1.445
816750,-0.811,1.123
817000,-0.781,0.820
817250,-0.947,0.537
817500,-0.820,0.264
817750,-0.752,0.000
818000,-0.771,-0.254
818250,-0.762,-0.518
818500,-0.752,-0.732
818750,-0.713,-0.957
819000,-0.635,-1.162
819250,-0.557,-1.348
819500,-0.371,-1.523
819750,-0.303,-1.660
820000,-0.195,-1.807
820250,-0.156,-1.943
820500,-0.020,-2.080
820750,0.000,-2.197
821000,0.039,-2.344
821250,0.137,-2.441
821500,0.195,-2.539
821750,0.283,-2.607
822000,0.293,-2.676
822250,0.332,-2.754
822500,0.293,-2.813
822750,0.410,-2.871
823000,0.410,-2.939
823250,0.439,-3.018
823500,0.449,-3.145
823750,0.596,-3.262
824000,0.498,-3.311
824250,0.547,-3.320
824500,0.488,-3.262
824750,0.576,-3.057
825000,0.576,-2.852
825250,0.557,-2.646
825500,0.654,-2.451
825750,0.537,-2.266
826000,0.518,-2.021
826250,0.586,-1.777
826500,0.508,-1.484
826750,0.508,-1.172
827000,0.557,-0.859
827250,0.508,-0.576
827500,0.537,-0.322
827750,0.537,-0.039
828000,0.527,0.215
828250,0.459,0.488
828500,0.410,0.713
828750,0.547,0.928
829000,0.381,1.133
829250,0.254,1.309
829500,0.146,1.475
829750,0.068,1.631
830000,-0.117,1.777
830250,-0.234,1.904
830500,-0.205,2.051
830750,-0.371,2.178
831000,-0.283,2.314
831250,-0.352,2.412
831500,-0.410,2.490
831750,-0.576,2.588
832000,-0.498,2.666
832250,-0.527,2.725
832500,-0.508,2.783
832750,-0.654,2.832
833000,-0.732,2.910
833250,-0.664,3.018
833500,-0.791,3.154
833750,-0.664,3.262
834000,-0.869,3.320
834250,-0.781,3.311
834500,-0.840,3.223
834750,-0.869,2.998
835000,-0.957,2.813
835250,-0.918,2.627
835500,-0.791,2.422
835750,-0.771,2.217
836000,-0.820,1.992
836250,-0.947,1.738
836500,-0.801,1.445
836750,-0.840,1.133
837000,-0.840,0.830
837250,-0.869,0.547
837500,-0.859,0.273
837750,-0.830,0.010
838000,-0.791,-0.244
838250,-0.674,-0.508
838500,-0.771,-0.742
838750,-0.752,-0.947
839000,-0.605,-1.162
839250,-0.576,-1.348
839500,-0.381,-1.504
839750,-0.381,-1.650
840000,-0.156,-1.807
840250,-0.166,-1.934
840500,0.000,-2.070
840750,0.029,-2.207
841000,0.088,-2.344
841250,0.166,-2.441
841500,0.078,-2.520
841750,0.225,-2.617
842000,0.391,-2.676
842250,0.322,-2.744
842500,0.410,-2.813
842750,0.381,-2.871
843000,0.479,-2.939
843250,0.313,-3.047
843500,0.527,-3.193
843750,0.576,-3.291
844000,0.498,-3.359
844250,0.596,-3.350
844500,0.625,-3.271
844750,0.664,-3.057
845000,0.586,-2.852
845250,0.586,-2.656
845500,0.576,-2.461
845750,0.664,-2.256
846000,0.635,-2.021
846250,0.615,-1.768
846500,0.527,-1.484
846750,0.615,-1.162
847000,0.518,-0.850
847250,0.576,-0.576
847500,0.488,-0.303
847750,0.566,-0.039
848000,0.537,0.225
848250,0.596,0.488
848500,0.469,0.713
848750,0.420,0.947
849000,0.332,1.133
849250,0.322,1.299
849500,0.195,1.484
849750,0.137,1.650
850000,-0.059,1.797
850250,-0.244,1.924
850500,-0.254,2.041
850750,-0.371,2.188
851000,-0.391,2.314
851250,-0.420,2.432
851500,-0.527,2.500
851750,-0.605,2.598
852000,-0.537,2.646
852250,-0.547,2.725
852500,-0.596,2.773
852750,-0.625,2.852
853000,-0.664,2.930
853250,-0.664,3.037
853500,-0.635,3.154
853750,-0.771,3.281
854000,-0.742,3.340
854250,-0.869,3.320
854500,-0.850,3.242
854750,-0.811,3.018
855000,-0.957,2.822
855250,-0.830,2.627
855500,-0.791,2.412
855750,-0.811,2.217
856000,-0.811,1.992
856250,-0.898,1.738
856500,-0.801,1.436
856750,-0.791,1.133
857000,-0.801,0.820
857250,-0.762,0.547
857500,-0.732,0.273
857750,-0.811,0.000
858000,-0.859,-0.254
858250,-0.732,-0.508
858500,-0.801,-0.742
858750,-0.693,-0.967
859000,-0.537,-1.172
859250,-0.508,-1.328
859500,-0.430,-1.504
859750,-0.342,-1.660
860000,-0.176,-1.807
860250,-0.137,-1.934
860500,-0.098,-2.070
860750,-0.039,-2.207
861000,0.117,-2.354
861250,0.049,-2.441
861500,0.273,-2.529
861750,0.332,-2.607
862000,0.361,-2.686
862250,0.439,-2.754
862500,0.264,-2.832
862750,0.439,-2.881
863000,0.391,-2.949
863250,0.469,-3.066
863500,0.469,-3.203
863750,0.557,-3.301
864000,0.518,-3.369
864250,0.537,-3.359
864500,0.605,-3.281
864750,0.547,-3.047
865000,0.703,-2.852
865250,0.596,-2.656
865500,0.527,-2.461
865750,0.537,-2.246
866000,0.576,-2.021
866250,0.527,-1.777
866500,0.449,-1.484
866750,0.527,-1.162
867000,0.537,-0.840
867250,0.488,-0.566
867500,0.625,-0.293
867750,0.596,-0.039
868000,0.537,0.215
868250,0.508,0.479
